NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,FB,2020-06-09,USD,238.67,2021-06-09,322.94,35.31,24.0,2020-07-21,241.75,OPEN,1.29,8.0,12.0,4.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,196.98,16.25,11.0,2020-07-21,195.0,OPEN,15.08,90.0,12.0,93.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,203.56,20.13,14.0,2020-07-21,195.0,OPEN,15.08,90.0,12.0,75.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,199.74,17.88,12.0,2020-07-21,195.0,OPEN,15.08,90.0,12.0,84.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,200.48,18.31,13.0,2020-07-21,195.0,OPEN,15.08,90.0,12.0,82.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,201.37,18.84,13.0,2020-07-21,195.0,OPEN,15.08,90.0,12.0,80.0
-,FB,2020-06-10,USD,236.73,2021-06-10,318.05,34.35,24.0,2020-07-21,241.75,OPEN,2.12,13.0,11.0,6.0
-,FB,2020-06-10,USD,236.73,2021-06-10,320.35,35.32,24.0,2020-07-21,241.75,OPEN,2.12,13.0,11.0,6.0
-,AMZN,2020-06-11,USD,2557.96,2021-06-11,3312.56,29.5,20.0,2020-07-13,3312.56,CLOSED,29.5,232.0,9.0,100.0
-,XBI,2020-06-11,USD,98.97,2021-06-11,114.62,15.81,11.0,2020-06-23,114.62,CLOSED,15.81,332.0,3.0,100.0
-,FB,2020-06-11,USD,224.43,2021-06-11,295.93,31.86,22.0,2020-07-21,241.75,OPEN,7.72,49.0,11.0,24.0
-,BRKb,2020-06-11,USD,4064.87,2021-06-11,4678.46,15.09,10.0,2020-07-21,4120.09,OPEN,1.36,9.0,11.0,9.0
-,DHR,2020-06-11,USD,164.9,2021-06-11,195.96,18.84,13.0,2020-07-21,195.0,OPEN,18.25,115.0,11.0,97.0
-,MA,2020-06-11,USD,291.25,2021-06-11,392.76,34.85,24.0,2020-07-21,307.6,OPEN,5.61,35.0,11.0,16.0
-,MA,2020-06-11,USD,291.25,2021-06-11,395.38,35.75,25.0,2020-07-21,307.6,OPEN,5.61,35.0,11.0,16.0
-,MA,2020-06-11,USD,291.25,2021-06-11,394.28,35.38,24.0,2020-07-21,307.6,OPEN,5.61,35.0,11.0,16.0
-,UTX,2020-06-11,USD,100.92,2021-06-11,199.83,98.01,68.0,2020-07-22,97.44,OPEN,-3.45,-21.0,11.0,-4.0
-,UNH,2020-06-11,USD,283.73,2021-06-11,341.16,20.24,14.0,2020-07-21,305.11,OPEN,7.54,48.0,11.0,37.0
-,V,2020-06-11,USD,188.88,2021-06-11,232.02,22.84,16.0,2020-07-21,196.48,OPEN,4.02,25.0,11.0,18.0
-,AMT,2020-06-11,USD,251.51,2021-06-11,302.46,20.26,14.0,2020-07-21,259.21,OPEN,3.06,19.0,11.0,15.0
-,O,2020-06-11,USD,57.88,2021-06-11,69.46,20.01,14.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-6.0
-,O,2020-06-11,USD,57.88,2021-06-11,66.79,15.39,11.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-8.0
-,O,2020-06-11,USD,57.88,2021-06-11,69.46,20.01,14.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-6.0
-,O,2020-06-11,USD,57.88,2021-06-11,68.41,18.19,13.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-7.0
-,O,2020-06-11,USD,57.88,2021-06-11,66.79,15.39,11.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-8.0
-,O,2020-06-11,USD,57.88,2021-06-11,68.83,18.92,13.0,2020-07-21,57.19,OPEN,-1.19,-7.0,11.0,-6.0
-,XAR,2020-06-11,USD,86.56,2021-06-11,100.35,15.93,11.0,2020-07-21,88.35,OPEN,2.07,13.0,11.0,13.0
-,XAR,2020-06-11,USD,86.56,2021-06-11,100.73,16.37,11.0,2020-07-21,88.35,OPEN,2.07,13.0,11.0,13.0
-,SHOP,2020-06-11,USD,725.12,2021-06-11,1084.96,49.62,34.0,2020-07-21,952.83,OPEN,31.4,198.0,11.0,63.0
-,PYPL,2020-06-11,USD,153.04,2021-06-11,199.5,30.36,21.0,2020-07-21,175.58,OPEN,14.73,93.0,11.0,49.0
-,PYPL,2020-06-11,USD,153.04,2021-06-11,202.14,32.08,22.0,2020-07-21,175.58,OPEN,14.73,93.0,11.0,46.0
-,FB,2020-06-12,USD,228.58,2021-06-12,305.59,33.69,23.0,2020-07-21,241.75,OPEN,5.76,37.0,11.0,17.0
-,FB,2020-06-12,USD,228.58,2021-06-12,283.6,24.07,17.0,2020-07-21,241.75,OPEN,5.76,37.0,11.0,24.0
-,FB,2020-06-12,USD,228.58,2021-06-12,303.86,32.93,23.0,2020-07-21,241.75,OPEN,5.76,37.0,11.0,17.0
-,GOOG,2020-06-12,USD,1413.18,2021-06-12,1729.68,22.4,15.0,2020-07-21,1558.42,OPEN,10.28,66.0,11.0,46.0
-,GOOG,2020-06-12,USD,1413.18,2021-06-12,1680.44,18.91,13.0,2020-07-21,1558.42,OPEN,10.28,66.0,11.0,54.0
-,INDEXDJX-.DJI,2020-06-12,USD,25605.54,2021-06-12,30062.8,17.41,12.0,2020-07-21,26840.4,OPEN,4.82,31.0,11.0,28.0
-,DHR,2020-06-12,USD,168.38,2021-06-12,198.01,17.6,12.0,2020-07-21,195.0,OPEN,15.81,102.0,11.0,90.0
-,DHR,2020-06-12,USD,168.38,2021-06-12,196.44,16.66,12.0,2020-07-21,195.0,OPEN,15.81,102.0,11.0,95.0
-,DHR,2020-06-12,USD,168.38,2021-06-12,196.07,16.44,11.0,2020-07-21,195.0,OPEN,15.81,102.0,11.0,96.0
-,MA,2020-06-12,USD,297.79,2021-06-12,398.36,33.77,23.0,2020-07-21,307.6,OPEN,3.29,21.0,11.0,10.0
-,MA,2020-06-12,USD,297.79,2021-06-12,403.1,35.36,24.0,2020-07-21,307.6,OPEN,3.29,21.0,11.0,9.0
-,FB,2020-06-15,USD,232.5,2021-06-15,293.65,26.3,18.0,2020-07-21,241.75,OPEN,3.98,28.0,10.0,15.0
-,FB,2020-06-15,USD,232.5,2021-06-15,312.37,34.35,24.0,2020-07-21,241.75,OPEN,3.98,28.0,10.0,12.0
-,FB,2020-06-15,USD,232.5,2021-06-15,303.01,30.33,21.0,2020-07-21,241.75,OPEN,3.98,28.0,10.0,13.0
-,FB,2020-06-15,USD,232.5,2021-06-15,306.53,31.84,22.0,2020-07-21,241.75,OPEN,3.98,28.0,10.0,12.0
-,FB,2020-06-15,USD,232.5,2021-06-15,314.63,35.32,24.0,2020-07-21,241.75,OPEN,3.98,28.0,10.0,11.0
-,ACN,2020-06-15,USD,199.79,2021-06-15,229.84,15.04,10.0,2020-07-21,222.75,OPEN,11.49,80.0,10.0,76.0
-,T,2020-06-15,USD,30.5,2021-06-15,36.95,21.15,15.0,2020-07-21,30.25,OPEN,-0.82,-6.0,10.0,-4.0
-,BK,2020-06-15,USD,38.43,2021-06-15,44.45,15.66,11.0,2020-07-21,36.69,OPEN,-4.53,-32.0,10.0,-29.0
-,BRKb,2020-06-15,USD,4058.93,2021-06-15,4896.59,20.64,14.0,2020-07-21,4120.09,OPEN,1.51,11.0,10.0,7.0
-,DHR,2020-06-15,USD,171.55,2021-06-15,204.72,19.34,13.0,2020-07-21,195.0,OPEN,13.67,96.0,10.0,71.0
-,DHR,2020-06-15,USD,171.55,2021-06-15,202.97,18.32,13.0,2020-07-21,195.0,OPEN,13.67,96.0,10.0,75.0
-,GD,2020-06-15,USD,153.09,2021-06-15,177.94,16.23,11.0,2020-07-21,147.81,OPEN,-3.45,-24.0,10.0,-21.0
-,MA,2020-06-15,USD,297.17,2021-06-15,402.19,35.34,24.0,2020-07-21,307.6,OPEN,3.51,25.0,10.0,10.0
-,UNP,2020-06-15,USD,167.93,2021-06-15,193.6,15.29,11.0,2020-07-21,178.66,OPEN,6.39,45.0,10.0,42.0
-,UNH,2020-06-15,USD,286.28,2021-06-15,346.82,21.15,15.0,2020-07-21,305.11,OPEN,6.58,46.0,10.0,31.0
-,V,2020-06-15,USD,191.76,2021-06-15,235.08,22.59,16.0,2020-07-21,196.48,OPEN,2.46,17.0,10.0,11.0
-,AMT,2020-06-15,USD,262.49,2021-06-15,315.67,20.26,14.0,2020-07-21,259.21,OPEN,-1.25,-9.0,10.0,-6.0
-,O,2020-06-15,USD,62.57,2021-06-15,78.21,25.0,17.0,2020-07-21,57.19,OPEN,-8.6,-60.0,10.0,-34.0
-,O,2020-06-15,USD,62.57,2021-06-15,75.08,19.99,14.0,2020-07-21,57.19,OPEN,-8.6,-60.0,10.0,-43.0
-,O,2020-06-15,USD,62.57,2021-06-15,78.21,25.0,17.0,2020-07-21,57.19,OPEN,-8.6,-60.0,10.0,-34.0
-,SHOP,2020-06-15,USD,805.47,2021-06-15,1503.1,86.61,60.0,2020-07-21,952.83,OPEN,18.29,128.0,10.0,21.0
-,SHOP,2020-06-15,USD,805.47,2021-06-15,1502.87,86.58,60.0,2020-07-21,952.83,OPEN,18.29,128.0,10.0,21.0
-,PYPL,2020-06-15,USD,157.55,2021-06-15,201.28,27.76,19.0,2020-07-21,175.58,OPEN,11.44,80.0,10.0,41.0
-,PYPL,2020-06-15,USD,157.55,2021-06-15,205.38,30.36,21.0,2020-07-21,175.58,OPEN,11.44,80.0,10.0,38.0
-,PYPL,2020-06-15,USD,157.55,2021-06-15,206.58,31.12,21.0,2020-07-21,175.58,OPEN,11.44,80.0,10.0,37.0
-,PYPL,2020-06-15,USD,157.55,2021-06-15,206.31,30.95,21.0,2020-07-21,175.58,OPEN,11.44,80.0,10.0,37.0
-,PYPL,2020-06-15,USD,157.55,2021-06-15,205.34,30.33,21.0,2020-07-21,175.58,OPEN,11.44,80.0,10.0,38.0
-,ZS,2020-06-15,USD,104.52,2021-06-15,188.56,80.41,56.0,2020-07-21,125.47,OPEN,20.04,140.0,10.0,25.0
-,INDEXHANGSENG-HSI,2020-06-16,USD,24344.09,2021-06-16,29559.78,21.42,15.0,2020-07-22,25057.94,OPEN,2.93,21.0,10.0,14.0
-,CEA,2020-06-16,USD,19.05,2021-06-16,28.04,47.19,33.0,2020-07-21,18.34,OPEN,-3.73,-27.0,10.0,-8.0
-,FB,2020-06-16,USD,235.65,2021-06-16,307.31,30.41,21.0,2020-07-21,241.75,OPEN,2.59,19.0,10.0,9.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1772.81,22.88,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1734.03,20.19,14.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,40.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1745.66,21.0,14.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,38.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1772.07,22.83,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1773.73,22.94,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1763.14,22.21,15.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,36.0
-,ACN,2020-06-16,USD,204.4,2021-06-16,235.14,15.04,10.0,2020-07-21,222.75,OPEN,8.98,65.0,10.0,60.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,218.3,24.81,17.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,46.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,204.1,16.7,12.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,69.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,216.92,24.03,17.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,48.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,207.48,18.63,13.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,62.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,203.75,16.5,11.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,70.0
-,MA,2020-06-16,USD,304.48,2021-06-16,409.57,34.51,24.0,2020-07-21,307.6,OPEN,1.02,7.0,10.0,3.0
-,MA,2020-06-16,USD,304.48,2021-06-16,412.06,35.33,24.0,2020-07-21,307.6,OPEN,1.02,7.0,10.0,3.0
-,CEA,2020-06-16,USD,19.05,2021-06-16,28.04,47.19,33.0,2020-07-21,18.34,OPEN,-3.73,-27.0,10.0,-8.0
-,FB,2020-06-16,USD,235.65,2021-06-16,307.31,30.41,21.0,2020-07-21,241.75,OPEN,2.59,19.0,10.0,9.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1772.81,22.88,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1734.03,20.19,14.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,40.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1745.66,21.0,14.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,38.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1772.07,22.83,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1773.73,22.94,16.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,35.0
-,GOOG,2020-06-16,USD,1442.72,2021-06-16,1763.14,22.21,15.0,2020-07-21,1558.42,OPEN,8.02,58.0,10.0,36.0
-,ACN,2020-06-16,USD,204.4,2021-06-16,235.14,15.04,10.0,2020-07-21,222.75,OPEN,8.98,65.0,10.0,60.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,218.3,24.81,17.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,46.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,204.1,16.7,12.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,69.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,216.92,24.03,17.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,48.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,207.48,18.63,13.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,62.0
-,DHR,2020-06-16,USD,174.9,2021-06-16,203.75,16.5,11.0,2020-07-21,195.0,OPEN,11.49,83.0,10.0,70.0
-,MA,2020-06-16,USD,304.48,2021-06-16,409.57,34.51,24.0,2020-07-21,307.6,OPEN,1.02,7.0,10.0,3.0
-,MA,2020-06-16,USD,304.48,2021-06-16,412.06,35.33,24.0,2020-07-21,307.6,OPEN,1.02,7.0,10.0,3.0
-,ORCL,2020-06-16,USD,54.59,2021-06-16,76.0,39.22,27.0,2020-07-21,55.91,OPEN,2.42,17.0,10.0,6.0
-,PSA,2020-06-16,USD,198.86,2021-06-16,234.47,17.91,12.0,2020-07-21,186.84,OPEN,-6.04,-43.0,10.0,-34.0
-,O,2020-06-16,USD,63.16,2021-06-16,80.0,26.66,18.0,2020-07-21,57.19,OPEN,-9.45,-68.0,10.0,-35.0
-,O,2020-06-16,USD,63.16,2021-06-16,78.95,25.0,17.0,2020-07-21,57.19,OPEN,-9.45,-68.0,10.0,-38.0
