NEW,P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,LULU,2020-02-03,246.37,2020-10-15,324.81,31.84,31.0,2020-03-18,140.36,OPEN,-43.03,-246.0,17.0,-135.0
-,0288.HK,2020-02-04,7.45,2020-08-14,11.31,51.81,68.0,2020-03-19,5.99,OPEN,-19.6,-112.0,23.0,-38.0
-,2208.HK,2020-02-04,8.31,2021-01-11,11.08,33.33,25.0,2020-03-19,6.12,OPEN,-26.35,-151.0,13.0,-79.0
-,0175.HK,2020-02-04,12.76,2020-10-27,19.18,50.31,48.0,2020-03-19,10.3,OPEN,-19.28,-110.0,17.0,-38.0
-,2208.HK,2020-02-04,8.31,2020-12-30,11.05,32.97,25.0,2020-03-19,6.12,OPEN,-26.35,-151.0,13.0,-80.0
-,0175.HK,2020-02-04,12.76,2020-11-28,17.16,34.48,29.0,2020-03-19,10.3,OPEN,-19.28,-110.0,15.0,-56.0
-,MA,2020-02-04,329.12,2020-11-19,428.09,30.07,26.0,2020-03-18,227.93,OPEN,-30.75,-180.0,15.0,-102.0
-,0288.HK,2020-02-05,7.66,2020-08-15,11.63,51.83,68.0,2020-03-19,5.99,OPEN,-21.8,-128.0,22.0,-42.0
-,0175.HK,2020-02-05,13.06,2020-10-28,19.63,50.31,48.0,2020-03-19,10.3,OPEN,-21.13,-124.0,16.0,-42.0
-,0175.HK,2020-02-05,13.06,2020-11-29,17.56,34.46,29.0,2020-03-19,10.3,OPEN,-21.13,-124.0,14.0,-61.0
-,ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,38.04,29.0,2020-03-19,4.79,OPEN,-33.01,-198.0,13.0,-87.0
-,ASX-REA,2020-02-07,116.9,2020-08-19,153.45,31.27,41.0,2020-03-19,73.25,OPEN,-37.34,-230.0,21.0,-119.0
-,0753.HK,2020-02-07,6.97,2021-01-30,9.24,32.57,23.0,2020-03-19,5.32,OPEN,-23.67,-145.0,11.0,-73.0
-,V,2020-02-10,205.99,2020-12-25,274.44,33.23,26.0,2020-03-18,148.48,OPEN,-27.92,-190.0,12.0,-84.0
-,ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,48.89,72.0,2020-03-19,15.87,OPEN,6.58,45.0,22.0,13.0
-,V,2020-02-14,210.29,2020-12-25,282.73,34.45,28.0,2020-03-18,148.48,OPEN,-29.39,-224.0,10.0,-85.0
-,ASX-A2M,2020-02-18,15.75,2020-07-31,24.14,53.27,82.0,2020-03-19,15.87,OPEN,0.76,6.0,18.0,1.0
-,ASX-A2M,2020-02-18,15.75,2020-11-19,34.37,118.22,108.0,2020-03-19,15.87,OPEN,0.76,6.0,11.0,1.0
-,0753.HK,2020-02-20,6.98,2021-02-11,9.25,32.52,23.0,2020-03-19,5.32,OPEN,-23.78,-214.0,8.0,-73.0
-,3898.HK,2020-02-20,31.0,2020-11-29,41.29,33.19,30.0,2020-03-19,19.92,OPEN,-35.74,-322.0,10.0,-108.0
-,0857.HK,2020-02-25,3.19,2020-11-20,5.09,59.56,56.0,2020-03-19,2.23,OPEN,-30.09,-330.0,9.0,-51.0
-,MA,2020-02-28,290.25,2020-11-21,394.74,36.0,34.0,2020-03-18,227.93,OPEN,-21.47,-285.0,7.0,-60.0
-,MA,2020-02-28,290.25,2021-02-06,405.94,39.86,29.0,2020-03-18,227.93,OPEN,-21.47,-285.0,6.0,-54.0
-,1415.HK,2020-03-02,1.77,2020-12-13,2.5,41.24,36.0,2020-03-19,1.21,OPEN,-31.64,-469.0,6.0,-77.0
-,2208.HK,2020-03-02,7.92,2021-02-06,10.56,33.33,25.0,2020-03-19,6.12,OPEN,-22.73,-337.0,5.0,-68.0
-,0857.HK,2020-03-02,3.1,2020-11-26,4.95,59.68,56.0,2020-03-19,2.23,OPEN,-28.06,-416.0,6.0,-47.0
-,2208.HK,2020-03-02,7.92,2021-01-25,10.53,32.95,25.0,2020-03-19,6.12,OPEN,-22.73,-337.0,5.0,-69.0
-,LULU,2020-03-02,228.9,2021-02-24,338.15,47.73,34.0,2020-03-18,140.36,OPEN,-38.68,-609.0,4.0,-81.0
-,XAR,2020-03-02,102.75,2020-12-20,140.68,36.91,32.0,2020-03-18,66.46,OPEN,-35.32,-556.0,5.0,-96.0
-,XAR,2020-03-02,102.75,2020-08-26,137.55,33.87,48.0,2020-03-18,66.46,OPEN,-35.32,-556.0,9.0,-104.0
-,AMZN,2020-03-02,1953.95,2021-01-24,3154.85,61.46,47.0,2020-03-18,1830.0,OPEN,-6.34,-100.0,5.0,-10.0
-,LULU,2020-03-02,228.9,2021-02-16,353.1,54.26,39.0,2020-03-18,140.36,OPEN,-38.68,-609.0,5.0,-71.0
-,MA,2020-03-02,306.74,2020-11-24,417.17,36.0,34.0,2020-03-18,227.93,OPEN,-25.69,-405.0,6.0,-71.0
-,MA,2020-03-02,306.74,2021-02-09,429.01,39.86,29.0,2020-03-18,227.93,OPEN,-25.69,-405.0,5.0,-64.0
-,AMZN,2020-03-02,1953.95,2020-12-31,2876.41,47.21,39.0,2020-03-18,1830.0,OPEN,-6.34,-100.0,5.0,-13.0
-,RIO,2020-03-02,48.77,2021-02-24,64.12,31.47,22.0,2020-03-18,38.03,OPEN,-22.02,-347.0,4.0,-70.0
-,RIO,2020-03-02,48.77,2021-01-20,67.83,39.08,30.0,2020-03-18,38.03,OPEN,-22.02,-347.0,5.0,-56.0
-,ASX-A2M,2020-03-03,16.13,2020-08-22,24.02,48.92,72.0,2020-03-19,15.87,OPEN,-1.61,-25.0,9.0,-3.0
-,ASX-REA,2020-03-03,98.55,2020-12-11,131.51,33.44,30.0,2020-03-19,73.25,OPEN,-25.67,-404.0,6.0,-77.0
-,ASX-REA,2020-03-03,98.55,2020-11-24,135.48,37.47,35.0,2020-03-19,73.25,OPEN,-25.67,-404.0,6.0,-69.0
-,ASX-REA,2020-03-03,98.55,2021-01-04,137.91,39.94,33.0,2020-03-19,73.25,OPEN,-25.67,-404.0,5.0,-64.0
-,ASX-REA,2020-03-03,98.55,2020-11-07,138.15,40.18,41.0,2020-03-19,73.25,OPEN,-25.67,-404.0,6.0,-64.0
-,0173.HK,2020-03-03,3.78,2021-03-02,5.62,48.68,34.0,2020-03-19,2.97,OPEN,-21.43,-338.0,4.0,-44.0
-,2208.HK,2020-03-04,7.74,2021-01-27,10.29,32.95,25.0,2020-03-19,6.12,OPEN,-20.93,-352.0,5.0,-64.0
-,ASX-REA,2020-03-05,100.8,2020-12-13,134.51,33.44,30.0,2020-03-19,73.25,OPEN,-27.33,-492.0,5.0,-82.0
-,ASX-REA,2020-03-05,100.8,2020-11-26,138.57,37.47,35.0,2020-03-19,73.25,OPEN,-27.33,-492.0,5.0,-73.0
-,ASX-REA,2020-03-05,100.8,2021-01-06,141.06,39.94,33.0,2020-03-19,73.25,OPEN,-27.33,-492.0,5.0,-68.0
-,ASX-REA,2020-03-05,100.8,2020-11-09,141.3,40.18,41.0,2020-03-19,73.25,OPEN,-27.33,-492.0,6.0,-68.0
-,2208.HK,2020-03-05,7.96,2021-01-28,10.58,32.91,25.0,2020-03-19,6.12,OPEN,-23.12,-416.0,4.0,-70.0
-,ASX-REA,2020-03-10,97.45,2020-12-18,130.68,34.1,30.0,2020-03-19,73.25,OPEN,-24.83,-695.0,3.0,-73.0
-,ASX-REA,2020-03-10,97.45,2020-12-01,134.64,38.16,36.0,2020-03-19,73.25,OPEN,-24.83,-695.0,3.0,-65.0
-,ASX-REA,2020-03-10,97.45,2021-01-11,137.05,40.64,33.0,2020-03-19,73.25,OPEN,-24.83,-695.0,3.0,-61.0
-,ASX-REA,2020-03-10,97.45,2020-11-14,137.29,40.88,41.0,2020-03-19,73.25,OPEN,-24.83,-695.0,4.0,-61.0
-,LULU,2020-03-10,203.81,2021-03-04,302.86,48.6,34.0,2020-03-18,140.36,OPEN,-31.13,-981.0,2.0,-64.0
-,XAR,2020-03-10,92.11,2020-09-03,124.05,34.68,49.0,2020-03-18,66.46,OPEN,-27.85,-877.0,5.0,-80.0
-,DIS,2020-03-10,111.46,2020-07-03,146.41,31.36,69.0,2020-03-18,88.8,OPEN,-20.33,-640.0,7.0,-65.0
-,DIS,2020-03-10,111.46,2020-11-18,171.27,53.66,53.0,2020-03-18,88.8,OPEN,-20.33,-640.0,3.0,-38.0
-,AMZN,2020-03-10,1891.82,2021-02-01,3072.69,62.42,48.0,2020-03-18,1830.0,OPEN,-3.27,-103.0,2.0,-5.0
-,LULU,2020-03-10,203.81,2021-02-24,316.19,55.14,40.0,2020-03-18,140.36,OPEN,-31.13,-981.0,2.0,-56.0
-,MA,2020-03-10,280.57,2020-12-02,383.82,36.8,35.0,2020-03-18,227.93,OPEN,-18.76,-591.0,3.0,-51.0
-,TSLA,2020-03-10,645.0,2020-12-21,878.88,36.26,32.0,2020-03-18,361.22,OPEN,-44.0,-1386.0,3.0,-121.0
-,MA,2020-03-10,280.57,2021-02-17,394.76,40.7,30.0,2020-03-18,227.93,OPEN,-18.76,-591.0,2.0,-46.0
-,AMZN,2020-03-10,1891.82,2021-01-08,2801.41,48.08,40.0,2020-03-18,1830.0,OPEN,-3.27,-103.0,3.0,-7.0
-,RIO,2020-03-10,45.8,2021-01-28,64.08,39.91,31.0,2020-03-18,38.03,OPEN,-16.97,-535.0,2.0,-43.0
-,ASX-REA,2020-03-13,92.88,2020-12-21,124.55,34.1,30.0,2020-03-19,73.25,OPEN,-21.13,-887.0,2.0,-62.0
-,ASX-REA,2020-03-13,92.88,2020-12-04,128.32,38.16,36.0,2020-03-19,73.25,OPEN,-21.13,-887.0,2.0,-55.0
-,ASX-REA,2020-03-13,92.88,2021-01-14,130.63,40.64,33.0,2020-03-19,73.25,OPEN,-21.13,-887.0,2.0,-52.0
-,ASX-REA,2020-03-13,92.88,2020-11-17,130.85,40.88,41.0,2020-03-19,73.25,OPEN,-21.13,-887.0,2.0,-52.0
-,0175.HK,2020-03-13,12.86,2021-01-04,17.34,34.84,30.0,2020-03-19,10.3,OPEN,-19.91,-836.0,2.0,-57.0
-,LULU,2020-03-13,176.75,2021-03-07,262.65,48.6,34.0,2020-03-18,140.36,OPEN,-20.59,-1038.0,1.0,-42.0
-,NKE,2020-03-13,75.58,2020-12-10,104.01,37.62,35.0,2020-03-18,68.04,OPEN,-9.98,-503.0,2.0,-27.0
-,NKE,2020-03-13,75.58,2020-11-28,103.76,37.28,36.0,2020-03-18,68.04,OPEN,-9.98,-503.0,2.0,-27.0
-,XAR,2020-03-13,80.63,2020-09-06,108.59,34.68,49.0,2020-03-18,66.46,OPEN,-17.57,-886.0,3.0,-51.0
-,FB,2020-03-13,170.28,2020-08-17,246.17,44.57,72.0,2020-03-18,146.96,OPEN,-13.7,-690.0,3.0,-31.0
-,DIS,2020-03-13,102.52,2020-07-06,134.67,31.36,69.0,2020-03-18,88.8,OPEN,-13.38,-674.0,4.0,-43.0
-,DIS,2020-03-13,102.52,2020-11-21,157.53,53.66,53.0,2020-03-18,88.8,OPEN,-13.38,-674.0,2.0,-25.0
-,AMZN,2020-03-13,1785.0,2021-02-04,2899.2,62.42,48.0,2020-03-18,1830.0,OPEN,2.52,127.0,2.0,4.0
-,LULU,2020-03-13,176.75,2021-02-27,274.21,55.14,40.0,2020-03-18,140.36,OPEN,-20.59,-1038.0,1.0,-37.0
-,MA,2020-03-13,270.01,2020-12-05,369.37,36.8,35.0,2020-03-18,227.93,OPEN,-15.58,-785.0,2.0,-42.0
-,MA,2020-03-13,270.01,2021-02-20,379.9,40.7,30.0,2020-03-18,227.93,OPEN,-15.58,-785.0,1.0,-38.0
-,AMZN,2020-03-13,1785.0,2021-01-11,2643.23,48.08,40.0,2020-03-18,1830.0,OPEN,2.52,127.0,2.0,5.0
-,BA,2020-03-13,170.2,2021-02-05,225.94,32.75,25.0,2020-03-18,101.89,OPEN,-40.14,-2023.0,2.0,-123.0
-,ASX-REA,2020-03-17,82.39,2020-12-25,110.48,34.09,30.0,2020-03-19,73.25,OPEN,-11.09,-1397.0,1.0,-33.0
-,ASX-REA,2020-03-17,82.39,2020-12-08,113.83,38.16,36.0,2020-03-19,73.25,OPEN,-11.09,-1397.0,1.0,-29.0
-,ASX-REA,2020-03-17,82.39,2021-01-18,115.87,40.64,33.0,2020-03-19,73.25,OPEN,-11.09,-1397.0,1.0,-27.0
-,ASX-REA,2020-03-17,82.39,2020-11-21,116.07,40.88,41.0,2020-03-19,73.25,OPEN,-11.09,-1397.0,1.0,-27.0
-,LULU,2020-03-17,144.88,2021-03-11,215.29,48.6,34.0,2020-03-18,140.36,OPEN,-3.12,-786.0,0.0,-6.0
-,NKE,2020-03-17,69.84,2020-12-14,96.11,37.61,35.0,2020-03-18,68.04,OPEN,-2.58,-650.0,0.0,-7.0
-,NKE,2020-03-17,69.84,2020-12-02,95.88,37.29,36.0,2020-03-18,68.04,OPEN,-2.58,-650.0,0.0,-7.0
-,XAR,2020-03-17,73.49,2020-09-10,98.98,34.68,49.0,2020-03-18,66.46,OPEN,-9.57,-2412.0,1.0,-28.0
-,IXN,2020-03-17,174.11,2020-12-05,230.03,32.12,31.0,2020-03-18,166.17,OPEN,-4.56,-1149.0,0.0,-14.0
-,LULU,2020-03-17,144.88,2021-03-03,224.77,55.14,40.0,2020-03-18,140.36,OPEN,-3.12,-786.0,0.0,-6.0
-,ITA,2020-03-17,137.05,2021-02-16,187.48,36.8,28.0,2020-03-18,123.41,OPEN,-9.95,-2507.0,0.0,-27.0
+,FB,2020-03-18,146.96,2020-08-22,212.46,44.57,72.0,2020-03-18,146.96,OPEN,0.0,0.0,1.0,0.0
