NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-04-28,18.93,OPEN,21.42,56.0,59.0,40.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-04-28,18.93,OPEN,21.42,56.0,35.0,18.0
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-04-28,11.88,OPEN,-15.74,-41.0,33.0,-46.0
-,NFLX,2020-01-23,USD,349.6,2020-08-04,491.61,40.62,53.0,2020-02-17,491.61,CLOSED,40.62,409.0,13.0,100.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-04-28,18.93,OPEN,23.64,62.0,48.0,78.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-04-28,6.65,OPEN,-2.64,-7.0,28.0,-6.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,NFLX,2020-01-30,USD,347.74,2020-06-26,495.11,42.38,72.0,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-04-28,11.88,OPEN,-5.26,-15.0,33.0,-10.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-04-28,7.31,OPEN,-11.18,-32.0,27.0,-34.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-04-28,11.88,OPEN,-5.26,-15.0,30.0,-15.0
-,AMZN,2020-01-31,USD,2008.72,2020-08-08,2650.71,31.96,42.0,2020-04-27,2376.0,OPEN,18.28,53.0,46.0,57.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-04-28,2.75,OPEN,-18.64,-55.0,31.0,-31.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-04-28,11.88,OPEN,-5.71,-17.0,32.0,-11.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-04-28,11.88,OPEN,-5.71,-17.0,29.0,-17.0
-,AMZN,2020-02-03,USD,2004.2,2020-08-13,2651.76,32.31,42.0,2020-04-27,2376.0,OPEN,18.55,56.0,44.0,57.0
-,LULU,2020-02-03,USD,246.37,2020-10-15,324.81,31.84,31.0,2020-04-27,226.89,OPEN,-7.91,-24.0,33.0,-25.0
