NEW,P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0175.HK,2020-03-24,11.16,2021-01-15,15.05,34.86,30.0,2020-03-26,11.7,OPEN,4.84,610.0,1.0,14.0
-,NKE,2020-03-24,72.33,2020-12-21,99.54,37.62,35.0,2020-03-25,79.01,OPEN,9.24,2328.0,0.0,25.0
-,NKE,2020-03-24,72.33,2020-12-09,99.3,37.29,36.0,2020-03-25,79.01,OPEN,9.24,2328.0,0.0,25.0
-,XAR,2020-03-24,69.74,2020-09-17,93.93,34.69,49.0,2020-03-25,74.71,OPEN,7.13,1797.0,1.0,21.0
-,MA,2020-03-24,237.07,2020-12-16,324.31,36.8,35.0,2020-03-25,256.48,OPEN,8.19,2064.0,0.0,22.0
-,MA,2020-03-24,237.07,2021-03-03,333.56,40.7,30.0,2020-03-25,256.48,OPEN,8.19,2064.0,0.0,20.0
+,BA,2020-03-25,158.73,2021-02-17,210.71,32.75,25.0,2020-03-25,158.73,OPEN,0.0,0.0,0.0,0.0
-,ASX-REA,2020-03-25,69.0,2021-01-02,92.53,34.1,30.0,2020-03-26,77.28,OPEN,12.0,3024.0,0.0,35.0
-,ASX-REA,2020-03-25,69.0,2020-12-16,95.33,38.16,36.0,2020-03-26,77.28,OPEN,12.0,3024.0,0.0,31.0
-,ASX-REA,2020-03-25,69.0,2021-01-26,97.04,40.64,33.0,2020-03-26,77.28,OPEN,12.0,3024.0,0.0,30.0
-,ASX-REA,2020-03-25,69.0,2020-11-29,97.21,40.88,41.0,2020-03-26,77.28,OPEN,12.0,3024.0,0.0,29.0
-,0173.HK,2020-03-25,3.25,2021-03-24,4.85,49.23,34.0,2020-03-26,3.28,OPEN,0.92,232.0,0.0,2.0
