NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-05-06,18.54,OPEN,18.92,45.0,64.0,36.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-05-06,18.54,OPEN,18.92,45.0,38.0,16.0
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-05-06,12.58,OPEN,-10.78,-26.0,35.0,-31.0
-,NFLX,2020-01-23,USD,349.6,2020-08-04,491.61,40.62,53.0,2020-02-17,491.61,CLOSED,40.62,409.0,13.0,100.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-05-06,18.54,OPEN,21.1,51.0,52.0,69.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-05-06,6.72,OPEN,-1.61,-4.0,30.0,-4.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,NFLX,2020-01-30,USD,347.74,2020-06-26,495.11,42.38,72.0,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-05-06,12.58,OPEN,0.32,1.0,36.0,1.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-05-06,7.68,OPEN,-6.68,-18.0,29.0,-20.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-05-06,12.58,OPEN,0.32,1.0,32.0,1.0
-,AMZN,2020-01-31,USD,2008.72,2020-08-08,2650.71,31.96,42.0,2020-05-05,2317.8,OPEN,15.39,41.0,50.0,48.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-05-06,2.69,OPEN,-20.41,-55.0,34.0,-34.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-05-06,12.58,OPEN,-0.16,-0.0,35.0,-0.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-05-06,12.58,OPEN,-0.16,-0.0,31.0,-0.0
-,AMZN,2020-02-03,USD,2004.2,2020-08-13,2651.76,32.31,42.0,2020-05-05,2317.8,OPEN,15.65,43.0,48.0,48.0
-,LULU,2020-02-03,USD,246.37,2020-10-15,324.81,31.84,31.0,2020-05-05,218.21,OPEN,-11.43,-31.0,36.0,-36.0
-,0288.HK,2020-02-04,HKD,7.45,2020-08-14,11.31,51.81,68.0,2020-05-06,7.25,OPEN,-2.68,-7.0,48.0,-5.0
-,2208.HK,2020-02-04,HKD,8.31,2021-01-11,11.08,33.33,25.0,2020-05-06,7.68,OPEN,-7.58,-21.0,27.0,-23.0
-,0175.HK,2020-02-04,HKD,12.76,2020-10-27,19.18,50.31,48.0,2020-05-06,12.58,OPEN,-1.41,-4.0,35.0,-3.0
-,2208.HK,2020-02-04,HKD,8.31,2020-12-30,11.05,32.97,25.0,2020-05-06,7.68,OPEN,-7.58,-21.0,28.0,-23.0
-,0175.HK,2020-02-04,HKD,12.76,2020-11-28,17.16,34.48,29.0,2020-05-06,12.58,OPEN,-1.41,-4.0,31.0,-4.0
-,MA,2020-02-04,USD,329.12,2020-11-19,428.09,30.07,26.0,2020-05-05,273.98,OPEN,-16.75,-46.0,31.0,-56.0
