NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,FB,2020-06-09,USD,238.67,2021-06-09,322.94,35.31,24.0,2020-06-09,238.67,OPEN,0.0,0.0,0.0,0.0
+,DHR,2020-06-09,USD,169.45,2021-06-09,196.98,16.25,11.0,2020-06-09,169.45,OPEN,0.0,0.0,0.0,0.0
+,DHR,2020-06-09,USD,169.45,2021-06-09,203.56,20.13,14.0,2020-06-09,169.45,OPEN,0.0,0.0,0.0,0.0
+,DHR,2020-06-09,USD,169.45,2021-06-09,199.74,17.88,12.0,2020-06-09,169.45,OPEN,0.0,0.0,0.0,0.0
+,DHR,2020-06-09,USD,169.45,2021-06-09,200.48,18.31,13.0,2020-06-09,169.45,OPEN,0.0,0.0,0.0,0.0
+,DHR,2020-06-09,USD,169.45,2021-06-09,201.37,18.84,13.0,2020-06-09,169.45,OPEN,0.0,0.0,0.0,0.0
+,ASX-A2M,2020-06-10,AUD,17.99,2021-06-10,41.01,127.96,88.0,2020-06-10,18.1,OPEN,0.61,154.0,0.0,0.0
+,ASX-CTD,2020-06-10,AUD,14.5,2021-06-10,19.34,33.38,23.0,2020-06-10,14.61,OPEN,0.76,192.0,0.0,2.0
+,ASX-EVN,2020-06-10,AUD,5.29,2021-06-10,6.8,28.54,20.0,2020-06-10,5.3,OPEN,0.19,48.0,0.0,1.0
+,ASX-MFG,2020-06-10,AUD,59.98,2021-06-10,81.21,35.4,24.0,2020-06-10,60.6,OPEN,1.03,260.0,0.0,3.0
+,0066,2020-06-10,USD,41.85,2021-06-10,48.61,16.15,11.0,2020-06-10,41.6,OPEN,-0.6,-151.0,0.0,-4.0
+,0345,2020-06-10,USD,29.5,2021-06-10,34.81,18.0,12.0,2020-06-10,29.45,OPEN,-0.17,-43.0,0.0,-1.0
+,0659,2020-06-10,USD,7.46,2021-06-10,8.62,15.55,11.0,2020-06-10,7.44,OPEN,-0.27,-68.0,0.0,-2.0
+,0700,2020-06-10,USD,443.8,2021-06-10,668.44,50.62,35.0,2020-06-10,446.2,OPEN,0.54,136.0,0.0,1.0
+,0700,2020-06-10,USD,443.8,2021-06-10,687.24,54.85,38.0,2020-06-10,446.2,OPEN,0.54,136.0,0.0,1.0
+,0700,2020-06-10,USD,443.8,2021-06-10,662.33,49.24,34.0,2020-06-10,446.2,OPEN,0.54,136.0,0.0,1.0
+,0823,2020-06-10,USD,69.4,2021-06-10,80.98,16.69,12.0,2020-06-10,69.3,OPEN,-0.14,-35.0,0.0,-1.0
