NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-04-27,18.77,OPEN,20.4,54.0,58.0,38.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-04-27,18.77,OPEN,20.4,54.0,35.0,17.0
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-04-27,11.88,OPEN,-15.74,-41.0,32.0,-46.0
-,NFLX,2020-01-23,USD,349.6,2020-08-04,491.61,40.62,53.0,2020-02-17,491.61,CLOSED,40.62,409.0,13.0,100.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-04-27,18.77,OPEN,22.6,60.0,48.0,74.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-04-27,6.54,OPEN,-4.25,-12.0,28.0,-10.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,NFLX,2020-01-30,USD,347.74,2020-06-26,495.11,42.38,72.0,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-04-27,11.88,OPEN,-5.26,-15.0,33.0,-10.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-04-27,7.12,OPEN,-13.49,-39.0,26.0,-41.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-04-27,11.88,OPEN,-5.26,-15.0,29.0,-15.0
-,AMZN,2020-01-31,USD,2008.72,2020-08-08,2650.71,31.96,42.0,2020-04-24,2410.22,OPEN,19.99,60.0,44.0,63.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-04-27,2.73,OPEN,-19.23,-58.0,31.0,-32.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-04-27,11.88,OPEN,-5.71,-17.0,32.0,-11.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-04-27,11.88,OPEN,-5.71,-17.0,28.0,-17.0
-,AMZN,2020-02-03,USD,2004.2,2020-08-13,2651.76,32.31,42.0,2020-04-24,2410.22,OPEN,20.26,63.0,42.0,63.0
-,LULU,2020-02-03,USD,246.37,2020-10-15,324.81,31.84,31.0,2020-04-24,214.55,OPEN,-12.92,-40.0,32.0,-41.0
-,0288.HK,2020-02-04,HKD,7.45,2020-08-14,11.31,51.81,68.0,2020-04-27,7.75,OPEN,4.03,12.0,43.0,8.0
-,2208.HK,2020-02-04,HKD,8.31,2021-01-11,11.08,33.33,25.0,2020-04-27,7.12,OPEN,-14.32,-43.0,24.0,-43.0
-,0175.HK,2020-02-04,HKD,12.76,2020-10-27,19.18,50.31,48.0,2020-04-27,11.88,OPEN,-6.9,-21.0,31.0,-14.0
-,2208.HK,2020-02-04,HKD,8.31,2020-12-30,11.05,32.97,25.0,2020-04-27,7.12,OPEN,-14.32,-43.0,25.0,-43.0
-,0175.HK,2020-02-04,HKD,12.76,2020-11-28,17.16,34.48,29.0,2020-04-27,11.88,OPEN,-6.9,-21.0,28.0,-20.0
-,MA,2020-02-04,USD,329.12,2020-11-19,428.09,30.07,26.0,2020-04-24,258.76,OPEN,-21.38,-67.0,28.0,-71.0
-,0288.HK,2020-02-05,HKD,7.66,2020-08-15,11.63,51.83,68.0,2020-04-27,7.75,OPEN,1.17,4.0,43.0,2.0
-,0175.HK,2020-02-05,HKD,13.06,2020-10-28,19.63,50.31,48.0,2020-04-27,11.88,OPEN,-9.04,-28.0,31.0,-18.0
-,0175.HK,2020-02-05,HKD,13.06,2020-11-29,17.56,34.46,29.0,2020-04-27,11.88,OPEN,-9.04,-28.0,28.0,-26.0
-,ASX-NAN,2020-02-06,AUD,7.15,2021-01-06,9.87,38.04,29.0,2020-04-27,6.54,OPEN,-8.53,-27.0,24.0,-22.0
-,ASX-REA,2020-02-07,AUD,116.9,2020-08-19,153.45,31.27,41.0,2020-04-27,85.63,OPEN,-26.75,-84.0,41.0,-86.0
-,0753.HK,2020-02-07,HKD,6.97,2021-01-30,9.24,32.57,23.0,2020-04-27,5.39,OPEN,-22.67,-71.0,22.0,-70.0
-,V,2020-02-10,USD,205.99,2020-12-25,274.44,33.23,26.0,2020-04-24,167.32,OPEN,-18.77,-64.0,23.0,-56.0
-,ASX-A2M,2020-02-11,AUD,14.89,2020-08-01,22.17,48.89,72.0,2020-04-27,18.77,OPEN,26.06,86.0,44.0,53.0
-,V,2020-02-14,USD,210.29,2020-12-25,282.73,34.45,28.0,2020-04-24,167.32,OPEN,-20.43,-74.0,22.0,-59.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-07-31,24.14,53.27,82.0,2020-04-27,18.77,OPEN,19.17,70.0,42.0,36.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-11-19,34.37,118.22,108.0,2020-04-27,18.77,OPEN,19.17,70.0,25.0,16.0
-,0753.HK,2020-02-20,HKD,6.98,2021-02-11,9.25,32.52,23.0,2020-04-27,5.39,OPEN,-22.78,-86.0,19.0,-70.0
-,3898.HK,2020-02-20,HKD,31.0,2020-11-29,41.29,33.19,30.0,2020-04-27,24.1,OPEN,-22.26,-84.0,24.0,-67.0
-,0857.HK,2020-02-25,HKD,3.19,2020-11-20,5.09,59.56,56.0,2020-04-27,2.73,OPEN,-14.42,-59.0,23.0,-24.0
-,MA,2020-02-28,USD,290.25,2020-11-21,394.74,36.0,34.0,2020-04-24,258.76,OPEN,-10.85,-49.0,21.0,-30.0
-,MA,2020-02-28,USD,290.25,2021-02-06,405.94,39.86,29.0,2020-04-24,258.76,OPEN,-10.85,-49.0,16.0,-27.0
-,1415.HK,2020-03-02,HKD,1.77,2020-12-13,2.5,41.24,36.0,2020-04-27,2.06,OPEN,16.38,74.0,20.0,40.0
-,2208.HK,2020-03-02,HKD,7.92,2021-02-06,10.56,33.33,25.0,2020-04-27,7.12,OPEN,-10.1,-45.0,16.0,-30.0
-,0857.HK,2020-03-02,HKD,3.1,2020-11-26,4.95,59.68,56.0,2020-04-27,2.73,OPEN,-11.94,-54.0,21.0,-20.0
-,2208.HK,2020-03-02,HKD,7.92,2021-01-25,10.53,32.95,25.0,2020-04-27,7.12,OPEN,-10.1,-45.0,17.0,-31.0
-,LULU,2020-03-02,USD,228.9,2021-02-24,338.15,47.73,34.0,2020-04-24,214.55,OPEN,-6.27,-30.0,15.0,-13.0
-,XAR,2020-03-02,USD,102.75,2020-12-20,140.68,36.91,32.0,2020-04-24,76.33,OPEN,-25.71,-122.0,18.0,-70.0
-,XAR,2020-03-02,USD,102.75,2020-08-26,137.55,33.87,48.0,2020-04-24,76.33,OPEN,-25.71,-122.0,30.0,-76.0
-,AMZN,2020-03-02,USD,1953.95,2021-01-24,3154.85,61.46,47.0,2020-04-24,2410.22,OPEN,23.35,111.0,16.0,38.0
-,LULU,2020-03-02,USD,228.9,2021-02-16,353.1,54.26,39.0,2020-04-24,214.55,OPEN,-6.27,-30.0,15.0,-12.0
-,MA,2020-03-02,USD,306.74,2020-11-24,417.17,36.0,34.0,2020-04-24,258.76,OPEN,-15.64,-74.0,20.0,-43.0
-,MA,2020-03-02,USD,306.74,2021-02-09,429.01,39.86,29.0,2020-04-24,258.76,OPEN,-15.64,-74.0,15.0,-39.0
-,AMZN,2020-03-02,USD,1953.95,2020-12-31,2876.41,47.21,39.0,2020-04-24,2410.22,OPEN,23.35,111.0,17.0,49.0
-,RIO,2020-03-02,USD,48.77,2021-02-24,64.12,31.47,22.0,2020-04-24,46.5,OPEN,-4.65,-22.0,15.0,-15.0
-,RIO,2020-03-02,USD,48.77,2021-01-20,67.83,39.08,30.0,2020-04-24,46.5,OPEN,-4.65,-22.0,16.0,-12.0
-,ASX-A2M,2020-03-03,AUD,16.13,2020-08-22,24.02,48.92,72.0,2020-04-27,18.77,OPEN,16.37,75.0,32.0,33.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-12-11,131.51,33.44,30.0,2020-04-27,85.63,OPEN,-13.11,-60.0,19.0,-39.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-24,135.48,37.47,35.0,2020-04-27,85.63,OPEN,-13.11,-60.0,21.0,-35.0
-,ASX-REA,2020-03-03,AUD,98.55,2021-01-04,137.91,39.94,33.0,2020-04-27,85.63,OPEN,-13.11,-60.0,18.0,-33.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-07,138.15,40.18,41.0,2020-04-27,85.63,OPEN,-13.11,-60.0,22.0,-33.0
-,0173.HK,2020-03-03,HKD,3.78,2021-03-02,5.62,48.68,34.0,2020-04-27,3.44,OPEN,-8.99,-41.0,15.0,-18.0
-,2208.HK,2020-03-04,HKD,7.74,2021-01-27,10.29,32.95,25.0,2020-04-27,7.12,OPEN,-8.01,-37.0,16.0,-24.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-12-13,134.51,33.44,30.0,2020-04-27,85.63,OPEN,-15.05,-72.0,19.0,-45.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-26,138.57,37.47,35.0,2020-04-27,85.63,OPEN,-15.05,-72.0,20.0,-40.0
-,ASX-REA,2020-03-05,AUD,100.8,2021-01-06,141.06,39.94,33.0,2020-04-27,85.63,OPEN,-15.05,-72.0,17.0,-38.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-09,141.3,40.18,41.0,2020-04-27,85.63,OPEN,-15.05,-72.0,21.0,-37.0
-,2208.HK,2020-03-05,HKD,7.96,2021-01-28,10.58,32.91,25.0,2020-04-27,7.12,OPEN,-10.55,-50.0,16.0,-32.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-18,130.68,34.1,30.0,2020-04-27,85.63,OPEN,-12.13,-64.0,17.0,-36.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-01,134.64,38.16,36.0,2020-04-27,85.63,OPEN,-12.13,-64.0,18.0,-32.0
-,ASX-REA,2020-03-10,AUD,97.45,2021-01-11,137.05,40.64,33.0,2020-04-27,85.63,OPEN,-12.13,-64.0,16.0,-30.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-11-14,137.29,40.88,41.0,2020-04-27,85.63,OPEN,-12.13,-64.0,19.0,-30.0
-,LULU,2020-03-10,USD,203.81,2021-03-04,302.86,48.6,34.0,2020-04-24,214.55,OPEN,5.27,30.0,13.0,11.0
-,XAR,2020-03-10,USD,92.11,2020-09-03,124.05,34.68,49.0,2020-04-24,76.33,OPEN,-17.13,-96.0,25.0,-49.0
-,DIS,2020-03-10,USD,111.46,2020-07-03,146.41,31.36,69.0,2020-04-24,101.19,OPEN,-9.21,-52.0,39.0,-29.0
-,DIS,2020-03-10,USD,111.46,2020-11-18,171.27,53.66,53.0,2020-04-24,101.19,OPEN,-9.21,-52.0,18.0,-17.0
-,AMZN,2020-03-10,USD,1891.82,2021-02-01,3072.69,62.42,48.0,2020-04-24,2410.22,OPEN,27.4,153.0,14.0,44.0
-,LULU,2020-03-10,USD,203.81,2021-02-24,316.19,55.14,40.0,2020-04-24,214.55,OPEN,5.27,30.0,13.0,10.0
-,MA,2020-03-10,USD,280.57,2020-12-02,383.82,36.8,35.0,2020-04-24,258.76,OPEN,-7.77,-44.0,17.0,-21.0
-,TSLA,2020-03-10,USD,645.0,2020-12-21,878.88,36.26,32.0,2020-04-24,725.15,OPEN,12.43,70.0,16.0,34.0
-,MA,2020-03-10,USD,280.57,2021-02-17,394.76,40.7,30.0,2020-04-24,258.76,OPEN,-7.77,-44.0,13.0,-19.0
-,AMZN,2020-03-10,USD,1891.82,2021-01-08,2801.41,48.08,40.0,2020-04-24,2410.22,OPEN,27.4,153.0,15.0,57.0
-,RIO,2020-03-10,USD,45.8,2021-01-28,64.08,39.91,31.0,2020-04-24,46.5,OPEN,1.53,9.0,14.0,4.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-21,124.55,34.1,30.0,2020-04-27,85.63,OPEN,-7.81,-44.0,16.0,-23.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-04,128.32,38.16,36.0,2020-04-27,85.63,OPEN,-7.81,-44.0,17.0,-20.0
-,ASX-REA,2020-03-13,AUD,92.88,2021-01-14,130.63,40.64,33.0,2020-04-27,85.63,OPEN,-7.81,-44.0,15.0,-19.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-11-17,130.85,40.88,41.0,2020-04-27,85.63,OPEN,-7.81,-44.0,18.0,-19.0
-,0175.HK,2020-03-13,HKD,12.86,2021-01-04,17.34,34.84,30.0,2020-04-27,11.88,OPEN,-7.62,-43.0,15.0,-22.0
-,LULU,2020-03-13,USD,176.75,2021-03-07,262.65,48.6,34.0,2020-04-24,214.55,OPEN,21.39,128.0,12.0,44.0
-,NKE,2020-03-13,USD,75.58,2020-12-10,104.01,37.62,35.0,2020-04-24,88.37,OPEN,16.92,102.0,15.0,45.0
-,NKE,2020-03-13,USD,75.58,2020-11-28,103.76,37.28,36.0,2020-04-24,88.37,OPEN,16.92,102.0,16.0,45.0
-,XAR,2020-03-13,USD,80.63,2020-09-06,108.59,34.68,49.0,2020-04-24,76.33,OPEN,-5.33,-32.0,24.0,-15.0
-,FB,2020-03-13,USD,170.28,2020-08-17,246.17,44.57,72.0,2020-04-24,190.07,OPEN,11.62,70.0,27.0,26.0
-,DIS,2020-03-13,USD,102.52,2020-07-06,134.67,31.36,69.0,2020-04-24,101.19,OPEN,-1.3,-8.0,37.0,-4.0
-,DIS,2020-03-13,USD,102.52,2020-11-21,157.53,53.66,53.0,2020-04-24,101.19,OPEN,-1.3,-8.0,17.0,-2.0
-,AMZN,2020-03-13,USD,1785.0,2021-02-04,2899.2,62.42,48.0,2020-04-24,2410.22,OPEN,35.03,210.0,13.0,56.0
-,LULU,2020-03-13,USD,176.75,2021-02-27,274.21,55.14,40.0,2020-04-24,214.55,OPEN,21.39,128.0,12.0,39.0
-,MA,2020-03-13,USD,270.01,2020-12-05,369.37,36.8,35.0,2020-04-24,258.76,OPEN,-4.17,-25.0,16.0,-11.0
-,MA,2020-03-13,USD,270.01,2021-02-20,379.9,40.7,30.0,2020-04-24,258.76,OPEN,-4.17,-25.0,12.0,-10.0
-,AMZN,2020-03-13,USD,1785.0,2021-01-11,2643.23,48.08,40.0,2020-04-24,2410.22,OPEN,35.03,210.0,14.0,73.0
-,BA,2020-03-13,USD,170.2,2021-02-05,225.94,32.75,25.0,2020-04-24,128.98,OPEN,-24.22,-145.0,13.0,-74.0
-,LULU,2020-03-17,USD,144.88,2021-03-11,215.29,48.6,34.0,2020-04-17,215.29,CLOSED,48.6,395.0,9.0,100.0
-,LULU,2020-03-17,USD,144.88,2021-03-03,224.77,55.14,40.0,2020-04-17,224.77,CLOSED,55.14,448.0,9.0,100.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-12-25,110.48,34.09,30.0,2020-04-27,85.63,OPEN,3.93,24.0,14.0,12.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-12-08,113.83,38.16,36.0,2020-04-27,85.63,OPEN,3.93,24.0,15.0,10.0
-,ASX-REA,2020-03-17,AUD,82.39,2021-01-18,115.87,40.64,33.0,2020-04-27,85.63,OPEN,3.93,24.0,13.0,10.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-11-21,116.07,40.88,41.0,2020-04-27,85.63,OPEN,3.93,24.0,16.0,10.0
-,NKE,2020-03-17,USD,69.84,2020-12-14,96.11,37.61,35.0,2020-04-24,88.37,OPEN,26.53,176.0,14.0,71.0
-,NKE,2020-03-17,USD,69.84,2020-12-02,95.88,37.29,36.0,2020-04-24,88.37,OPEN,26.53,176.0,15.0,71.0
-,XAR,2020-03-17,USD,73.49,2020-09-10,98.98,34.68,49.0,2020-04-24,76.33,OPEN,3.86,26.0,21.0,11.0
-,IXN,2020-03-17,USD,174.11,2020-12-05,230.03,32.12,31.0,2020-04-24,200.34,OPEN,15.07,100.0,14.0,47.0
-,ITA,2020-03-17,USD,137.05,2021-02-16,187.48,36.8,28.0,2020-04-24,148.66,OPEN,8.47,56.0,11.0,23.0
-,FB,2020-03-18,USD,146.96,2020-08-22,212.46,44.57,72.0,2020-04-24,190.07,OPEN,29.33,200.0,24.0,66.0
-,TSLA,2020-03-19,USD,427.64,2020-11-05,621.83,45.41,50.0,2020-04-13,621.83,CLOSED,45.41,458.0,11.0,100.0
-,TSLA,2020-03-19,USD,427.64,2020-12-30,582.7,36.26,32.0,2020-04-13,582.7,CLOSED,36.26,366.0,9.0,100.0
-,LULU,2020-03-19,USD,154.86,2021-03-13,230.12,48.6,34.0,2020-04-24,214.55,OPEN,38.54,270.0,10.0,79.0
-,NKE,2020-03-19,USD,70.34,2020-12-16,96.8,37.62,35.0,2020-04-24,88.37,OPEN,25.63,179.0,13.0,68.0
-,NKE,2020-03-19,USD,70.34,2020-12-04,96.57,37.29,36.0,2020-04-24,88.37,OPEN,25.63,179.0,14.0,69.0
-,XAR,2020-03-19,USD,68.35,2020-09-12,92.05,34.67,49.0,2020-04-24,76.33,OPEN,11.68,82.0,20.0,34.0
-,FB,2020-03-19,USD,153.13,2020-08-23,221.38,44.57,72.0,2020-04-24,190.07,OPEN,24.12,169.0,23.0,54.0
-,LULU,2020-03-19,USD,154.86,2021-03-05,240.25,55.14,40.0,2020-04-24,214.55,OPEN,38.54,270.0,10.0,70.0
-,AMZN,2020-03-20,USD,1846.09,2020-09-28,2437.39,32.03,42.0,2020-04-16,2437.39,CLOSED,32.03,299.0,14.0,100.0
-,ASX-REA,2020-03-20,AUD,75.69,2020-12-28,101.5,34.1,30.0,2020-04-27,85.63,OPEN,13.13,87.0,13.0,39.0
-,ASX-REA,2020-03-20,AUD,75.69,2020-12-11,104.57,38.16,36.0,2020-04-27,85.63,OPEN,13.13,87.0,14.0,34.0
-,ASX-REA,2020-03-20,AUD,75.69,2021-01-21,106.45,40.64,33.0,2020-04-27,85.63,OPEN,13.13,87.0,12.0,32.0
