NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
+,ASX-A2M,2020-06-10,AUD,17.99,2021-06-10,41.01,127.96,88.0,2020-06-10,18.1,OPEN,0.61,154.0,0.0,0.0
+,ASX-CTD,2020-06-10,AUD,14.5,2021-06-10,19.34,33.38,23.0,2020-06-10,14.61,OPEN,0.76,192.0,0.0,2.0
+,ASX-EVN,2020-06-10,AUD,5.29,2021-06-10,6.8,28.54,20.0,2020-06-10,5.3,OPEN,0.19,48.0,0.0,1.0
