NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-07-03,19.83,CLOSED,27.2,42.0,99.0,51.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-10-23,14.45,CLOSED,-7.31,-7.0,100.0,-6.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-06-18,19.97,CLOSED,30.44,52.0,74.0,100.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-12-18,7.81,CLOSED,14.35,11.0,100.0,35.0
-,ASX-NAN,2020-02-06,AUD,7.15,2021-01-06,9.87,38.04,29.0,2020-12-24,7.9,OPEN,10.49,8.0,96.0,28.0
-,ASX-REA,2020-02-07,AUD,116.9,2020-08-19,153.45,31.27,41.0,2020-08-19,118.13,CLOSED,1.05,1.0,100.0,3.0
-,ASX-A2M,2020-02-11,AUD,14.89,2020-08-01,22.17,48.89,72.0,2020-07-31,19.29,CLOSED,29.55,44.0,99.0,60.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-07-31,24.14,53.27,82.0,2020-07-31,19.29,CLOSED,22.48,35.0,100.0,42.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-11-19,34.37,118.22,108.0,2020-11-19,13.8,CLOSED,-12.38,-11.0,100.0,-10.0
-,ASX-A2M,2020-03-03,AUD,16.13,2020-08-22,24.02,48.92,72.0,2020-08-21,18.37,CLOSED,13.89,20.0,99.0,28.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-12-11,131.51,33.44,30.0,2020-11-06,131.51,CLOSED,33.44,34.0,88.0,100.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-24,135.48,37.47,35.0,2020-11-09,135.48,CLOSED,37.47,38.0,94.0,100.0
