NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,FB,2020-06-09,USD,238.67,2021-06-09,322.94,35.31,24.0,2020-07-13,239.0,OPEN,0.14,1.0,9.0,0.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,196.98,16.25,11.0,2020-07-13,182.41,OPEN,7.65,57.0,9.0,47.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,203.56,20.13,14.0,2020-07-13,182.41,OPEN,7.65,57.0,9.0,38.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,199.74,17.88,12.0,2020-07-13,182.41,OPEN,7.65,57.0,9.0,43.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,200.48,18.31,13.0,2020-07-13,182.41,OPEN,7.65,57.0,9.0,42.0
-,DHR,2020-06-09,USD,169.45,2021-06-09,201.37,18.84,13.0,2020-07-13,182.41,OPEN,7.65,57.0,9.0,41.0
-,FB,2020-06-10,USD,236.73,2021-06-10,318.05,34.35,24.0,2020-07-13,239.0,OPEN,0.96,7.0,9.0,3.0
-,FB,2020-06-10,USD,236.73,2021-06-10,320.35,35.32,24.0,2020-07-13,239.0,OPEN,0.96,7.0,9.0,3.0
+,AMZN,2020-06-11,USD,2557.96,2021-06-11,3312.56,29.5,20.0,2020-07-13,3312.56,CLOSED,29.5,232.0,9.0,100.0
-,XBI,2020-06-11,USD,98.97,2021-06-11,114.62,15.81,11.0,2020-06-23,114.62,CLOSED,15.81,332.0,3.0,100.0
-,FB,2020-06-11,USD,224.43,2021-06-11,295.93,31.86,22.0,2020-07-13,239.0,OPEN,6.49,51.0,9.0,20.0
-,BRKb,2020-06-11,USD,4064.87,2021-06-11,4678.46,15.09,10.0,2020-07-13,4179.64,OPEN,2.82,22.0,9.0,19.0
-,DHR,2020-06-11,USD,164.9,2021-06-11,195.96,18.84,13.0,2020-07-13,182.41,OPEN,10.62,84.0,9.0,56.0
-,MA,2020-06-11,USD,291.25,2021-06-11,392.76,34.85,24.0,2020-07-13,290.18,OPEN,-0.37,-3.0,9.0,-1.0
-,MA,2020-06-11,USD,291.25,2021-06-11,395.38,35.75,25.0,2020-07-13,290.18,OPEN,-0.37,-3.0,9.0,-1.0
-,MA,2020-06-11,USD,291.25,2021-06-11,394.28,35.38,24.0,2020-07-13,290.18,OPEN,-0.37,-3.0,9.0,-1.0
-,UTX,2020-06-11,USD,100.92,2021-06-11,199.83,98.01,68.0,2020-07-14,96.85,OPEN,-4.03,-31.0,9.0,-4.0
-,UNH,2020-06-11,USD,283.73,2021-06-11,341.16,20.24,14.0,2020-07-13,299.71,OPEN,5.63,44.0,9.0,28.0
-,V,2020-06-11,USD,188.88,2021-06-11,232.02,22.84,16.0,2020-07-13,189.02,OPEN,0.07,1.0,9.0,0.0
-,AMT,2020-06-11,USD,251.51,2021-06-11,302.46,20.26,14.0,2020-07-13,255.93,OPEN,1.76,14.0,9.0,9.0
-,O,2020-06-11,USD,57.88,2021-06-11,69.46,20.01,14.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-9.0
-,O,2020-06-11,USD,57.88,2021-06-11,66.79,15.39,11.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-12.0
-,O,2020-06-11,USD,57.88,2021-06-11,69.46,20.01,14.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-9.0
-,O,2020-06-11,USD,57.88,2021-06-11,68.41,18.19,13.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-10.0
-,O,2020-06-11,USD,57.88,2021-06-11,66.79,15.39,11.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-12.0
-,O,2020-06-11,USD,57.88,2021-06-11,68.83,18.92,13.0,2020-07-13,56.83,OPEN,-1.81,-14.0,9.0,-10.0
-,XAR,2020-06-11,USD,86.56,2021-06-11,100.35,15.93,11.0,2020-07-13,82.76,OPEN,-4.39,-35.0,9.0,-28.0
-,XAR,2020-06-11,USD,86.56,2021-06-11,100.73,16.37,11.0,2020-07-13,82.76,OPEN,-4.39,-35.0,9.0,-27.0
-,SHOP,2020-06-11,USD,725.12,2021-06-11,1084.96,49.62,34.0,2020-07-13,968.75,OPEN,33.6,265.0,9.0,68.0
-,PYPL,2020-06-11,USD,153.04,2021-06-11,199.5,30.36,21.0,2020-07-13,171.51,OPEN,12.07,95.0,9.0,40.0
-,PYPL,2020-06-11,USD,153.04,2021-06-11,202.14,32.08,22.0,2020-07-13,171.51,OPEN,12.07,95.0,9.0,38.0
-,FB,2020-06-12,USD,228.58,2021-06-12,305.59,33.69,23.0,2020-07-13,239.0,OPEN,4.56,37.0,8.0,14.0
-,FB,2020-06-12,USD,228.58,2021-06-12,283.6,24.07,17.0,2020-07-13,239.0,OPEN,4.56,37.0,8.0,19.0
-,FB,2020-06-12,USD,228.58,2021-06-12,303.86,32.93,23.0,2020-07-13,239.0,OPEN,4.56,37.0,8.0,14.0
-,GOOG,2020-06-12,USD,1413.18,2021-06-12,1729.68,22.4,15.0,2020-07-13,1511.34,OPEN,6.95,56.0,8.0,31.0
