NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-MP1,2020-10-19,AUD,16.65,2021-06-30,31.6,89.79,89.0,2020-12-29,14.76,OPEN,-11.35,-40.0,28.0,-13.0
-,ASX-MMM,2020-10-27,AUD,2.5,2021-04-02,6.74,169.6,272.0,2020-12-29,2.64,OPEN,5.6,22.0,40.0,3.0
-,ASX-MMM,2020-10-27,AUD,2.5,2021-03-08,3.82,52.8,101.0,2020-12-29,2.64,OPEN,5.6,22.0,48.0,11.0
-,ASX-MMM,2020-10-27,AUD,2.5,2021-03-21,3.85,54.0,94.0,2020-12-29,2.64,OPEN,5.6,22.0,43.0,10.0
-,ASX-MP1,2020-10-28,AUD,14.04,2021-05-27,19.67,40.1,48.0,2020-12-29,14.76,OPEN,5.13,21.0,29.0,13.0
-,ASX-MP1,2020-10-28,AUD,14.04,2021-08-03,29.89,112.89,102.0,2020-12-29,14.76,OPEN,5.13,21.0,22.0,5.0
-,ASX-AD8,2020-10-29,AUD,7.1,2021-04-02,12.13,70.85,115.0,2020-12-29,8.06,OPEN,13.52,56.0,39.0,19.0
-,ASX-AD8,2020-10-29,AUD,7.1,2021-02-07,12.55,76.76,192.0,2020-12-29,8.06,OPEN,13.52,56.0,60.0,18.0
-,ASX-ELO,2020-11-05,AUD,5.87,2020-12-15,7.71,31.35,198.0,2020-12-15,5.69,CLOSED,-3.07,-19.0,100.0,-10.0
-,ASX-PBH,2020-11-06,AUD,11.38,2020-12-25,21.04,84.89,437.0,2020-12-24,11.88,CLOSED,4.39,23.0,98.0,5.0
-,ASX-MP1,2020-11-06,AUD,14.81,2021-07-30,28.09,89.67,85.0,2020-12-29,14.76,OPEN,-0.34,-2.0,20.0,-0.0
-,ASX-SZL,2020-11-09,AUD,7.42,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,CLOSED,-17.39,-258.0,100.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,CLOSED,-17.39,-258.0,100.0,-49.0
-,ASX-SZL,2020-11-09,AUD,7.42,2020-11-26,10.07,35.71,529.0,2020-11-26,6.13,CLOSED,-17.39,-258.0,100.0,-49.0
-,ASX-MMM,2020-11-09,AUD,2.59,2021-02-16,6.28,142.47,363.0,2020-12-29,2.64,OPEN,1.93,10.0,51.0,1.0
-,ASX-SKO,2020-11-09,AUD,4.82,2021-02-17,6.65,37.97,96.0,2020-12-29,5.53,OPEN,14.73,74.0,50.0,39.0
-,ASX-MMM,2020-11-09,AUD,2.59,2021-02-05,4.03,55.6,159.0,2020-12-29,2.64,OPEN,1.93,10.0,57.0,3.0
-,ASX-MMM,2020-11-09,AUD,2.59,2021-02-01,3.87,49.42,148.0,2020-12-29,2.64,OPEN,1.93,10.0,60.0,4.0
-,ASX-5GN,2020-11-10,AUD,1.67,2021-10-08,4.55,172.46,131.0,2020-12-29,1.425,OPEN,-14.67,-75.0,15.0,-9.0
-,ASX-5GN,2020-11-10,AUD,1.67,2021-03-08,2.46,47.31,101.0,2020-12-29,1.425,OPEN,-14.67,-75.0,42.0,-31.0
