NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-05-25,17.9,OPEN,14.82,30.0,75.0,28.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-05-25,17.9,OPEN,14.82,30.0,45.0,13.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-05-25,17.9,OPEN,16.92,35.0,62.0,56.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-05-25,7.1,OPEN,3.95,8.0,36.0,10.0
-,ASX-NAN,2020-02-06,AUD,7.15,2021-01-06,9.87,38.04,29.0,2020-05-25,7.1,OPEN,-0.7,-2.0,33.0,-2.0
-,ASX-REA,2020-02-07,AUD,116.9,2020-08-19,153.45,31.27,41.0,2020-05-25,99.93,OPEN,-14.52,-34.0,56.0,-46.0
-,ASX-A2M,2020-02-11,AUD,14.89,2020-08-01,22.17,48.89,72.0,2020-05-25,17.9,OPEN,20.21,49.0,60.0,41.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-07-31,24.14,53.27,82.0,2020-05-25,17.9,OPEN,13.65,35.0,59.0,26.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-11-19,34.37,118.22,108.0,2020-05-25,17.9,OPEN,13.65,35.0,35.0,12.0
-,ASX-A2M,2020-03-03,AUD,16.13,2020-08-22,24.02,48.92,72.0,2020-05-25,17.9,OPEN,10.97,33.0,48.0,22.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-12-11,131.51,33.44,30.0,2020-05-25,99.93,OPEN,1.4,4.0,29.0,4.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-24,135.48,37.47,35.0,2020-05-25,99.93,OPEN,1.4,4.0,31.0,4.0
-,ASX-REA,2020-03-03,AUD,98.55,2021-01-04,137.91,39.94,33.0,2020-05-25,99.93,OPEN,1.4,4.0,27.0,4.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-07,138.15,40.18,41.0,2020-05-25,99.93,OPEN,1.4,4.0,33.0,3.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-12-13,134.51,33.44,30.0,2020-05-25,99.93,OPEN,-0.86,-3.0,29.0,-3.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-26,138.57,37.47,35.0,2020-05-25,99.93,OPEN,-0.86,-3.0,30.0,-2.0
-,ASX-REA,2020-03-05,AUD,100.8,2021-01-06,141.06,39.94,33.0,2020-05-25,99.93,OPEN,-0.86,-3.0,26.0,-2.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-09,141.3,40.18,41.0,2020-05-25,99.93,OPEN,-0.86,-3.0,33.0,-2.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-18,130.68,34.1,30.0,2020-05-25,99.93,OPEN,2.54,8.0,27.0,7.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-01,134.64,38.16,36.0,2020-05-25,99.93,OPEN,2.54,8.0,29.0,7.0
-,ASX-REA,2020-03-10,AUD,97.45,2021-01-11,137.05,40.64,33.0,2020-05-25,99.93,OPEN,2.54,8.0,25.0,6.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-11-14,137.29,40.88,41.0,2020-05-25,99.93,OPEN,2.54,8.0,31.0,6.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-21,124.55,34.1,30.0,2020-05-25,99.93,OPEN,7.59,26.0,26.0,22.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-04,128.32,38.16,36.0,2020-05-25,99.93,OPEN,7.59,26.0,27.0,20.0
-,ASX-REA,2020-03-13,AUD,92.88,2021-01-14,130.63,40.64,33.0,2020-05-25,99.93,OPEN,7.59,26.0,24.0,19.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-11-17,130.85,40.88,41.0,2020-05-25,99.93,OPEN,7.59,26.0,29.0,19.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-12-25,110.48,34.09,30.0,2020-05-25,99.93,OPEN,21.29,78.0,24.0,62.0
