NEW,P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0175.HK,2020-02-04,12.76,2020-10-27,19.18,50.31,48.0,2020-04-14,11.3,OPEN,-11.44,-41.0,26.0,-23.0
-,2208.HK,2020-02-04,8.31,2020-12-30,11.05,32.97,25.0,2020-04-14,7.59,OPEN,-8.66,-31.0,21.0,-26.0
-,0175.HK,2020-02-04,12.76,2020-11-28,17.16,34.48,29.0,2020-04-14,11.3,OPEN,-11.44,-41.0,23.0,-33.0
-,MA,2020-02-04,329.12,2020-11-19,428.09,30.07,26.0,2020-04-13,263.34,OPEN,-19.99,-73.0,24.0,-66.0
-,0288.HK,2020-02-05,7.66,2020-08-15,11.63,51.83,68.0,2020-04-14,7.76,OPEN,1.31,5.0,36.0,3.0
-,0175.HK,2020-02-05,13.06,2020-10-28,19.63,50.31,48.0,2020-04-14,11.3,OPEN,-13.48,-49.0,26.0,-27.0
-,0175.HK,2020-02-05,13.06,2020-11-29,17.56,34.46,29.0,2020-04-14,11.3,OPEN,-13.48,-49.0,23.0,-39.0
-,ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,38.04,29.0,2020-04-14,6.24,OPEN,-12.73,-47.0,20.0,-33.0
-,ASX-REA,2020-02-07,116.9,2020-08-19,153.45,31.27,41.0,2020-04-14,86.22,OPEN,-26.24,-99.0,35.0,-84.0
-,0753.HK,2020-02-07,6.97,2021-01-30,9.24,32.57,23.0,2020-04-14,5.11,OPEN,-26.69,-100.0,19.0,-82.0
-,V,2020-02-10,205.99,2020-12-25,274.44,33.23,26.0,2020-04-13,168.99,OPEN,-17.96,-72.0,20.0,-54.0
-,ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,48.89,72.0,2020-04-14,17.48,OPEN,17.39,70.0,37.0,36.0
-,V,2020-02-14,210.29,2020-12-25,282.73,34.45,28.0,2020-04-13,168.99,OPEN,-19.64,-84.0,19.0,-57.0
-,ASX-A2M,2020-02-18,15.75,2020-07-31,24.14,53.27,82.0,2020-04-14,17.48,OPEN,10.98,49.0,34.0,21.0
-,ASX-A2M,2020-02-18,15.75,2020-11-19,34.37,118.22,108.0,2020-04-14,17.48,OPEN,10.98,49.0,20.0,9.0
-,0753.HK,2020-02-20,6.98,2021-02-11,9.25,32.52,23.0,2020-04-14,5.11,OPEN,-26.79,-125.0,15.0,-82.0
-,3898.HK,2020-02-20,31.0,2020-11-29,41.29,33.19,30.0,2020-04-14,23.65,OPEN,-23.71,-111.0,19.0,-71.0
-,0857.HK,2020-02-25,3.19,2020-11-20,5.09,59.56,56.0,2020-04-14,2.9,OPEN,-9.09,-47.0,18.0,-15.0
-,MA,2020-02-28,290.25,2020-11-21,394.74,36.0,34.0,2020-04-13,263.34,OPEN,-9.27,-52.0,17.0,-26.0
-,MA,2020-02-28,290.25,2021-02-06,405.94,39.86,29.0,2020-04-13,263.34,OPEN,-9.27,-52.0,13.0,-23.0
-,1415.HK,2020-03-02,1.77,2020-12-13,2.5,41.24,36.0,2020-04-14,1.98,OPEN,11.86,70.0,15.0,29.0
-,2208.HK,2020-03-02,7.92,2021-02-06,10.56,33.33,25.0,2020-04-14,7.59,OPEN,-4.17,-24.0,13.0,-12.0
-,0857.HK,2020-03-02,3.1,2020-11-26,4.95,59.68,56.0,2020-04-14,2.9,OPEN,-6.45,-38.0,16.0,-11.0
-,2208.HK,2020-03-02,7.92,2021-01-25,10.53,32.95,25.0,2020-04-14,7.59,OPEN,-4.17,-24.0,13.0,-13.0
-,LULU,2020-03-02,228.9,2021-02-24,338.15,47.73,34.0,2020-04-13,199.27,OPEN,-12.94,-78.0,12.0,-27.0
-,XAR,2020-03-02,102.75,2020-12-20,140.68,36.91,32.0,2020-04-13,78.46,OPEN,-23.64,-142.0,14.0,-64.0
-,XAR,2020-03-02,102.75,2020-08-26,137.55,33.87,48.0,2020-04-13,78.46,OPEN,-23.64,-142.0,24.0,-70.0
-,AMZN,2020-03-02,1953.95,2021-01-24,3154.85,61.46,47.0,2020-04-13,2168.87,OPEN,11.0,66.0,13.0,18.0
-,LULU,2020-03-02,228.9,2021-02-16,353.1,54.26,39.0,2020-04-13,199.27,OPEN,-12.94,-78.0,12.0,-24.0
-,MA,2020-03-02,306.74,2020-11-24,417.17,36.0,34.0,2020-04-13,263.34,OPEN,-14.15,-85.0,16.0,-39.0
-,MA,2020-03-02,306.74,2021-02-09,429.01,39.86,29.0,2020-04-13,263.34,OPEN,-14.15,-85.0,12.0,-35.0
-,AMZN,2020-03-02,1953.95,2020-12-31,2876.41,47.21,39.0,2020-04-13,2168.87,OPEN,11.0,66.0,14.0,23.0
-,RIO,2020-03-02,48.77,2021-02-24,64.12,31.47,22.0,2020-04-13,47.87,OPEN,-1.85,-11.0,12.0,-6.0
-,RIO,2020-03-02,48.77,2021-01-20,67.83,39.08,30.0,2020-04-13,47.87,OPEN,-1.85,-11.0,13.0,-5.0
-,ASX-A2M,2020-03-03,16.13,2020-08-22,24.02,48.92,72.0,2020-04-14,17.48,OPEN,8.37,50.0,24.0,17.0
-,ASX-REA,2020-03-03,98.55,2020-12-11,131.51,33.44,30.0,2020-04-14,86.22,OPEN,-12.51,-75.0,15.0,-37.0
-,ASX-REA,2020-03-03,98.55,2020-11-24,135.48,37.47,35.0,2020-04-14,86.22,OPEN,-12.51,-75.0,16.0,-33.0
-,ASX-REA,2020-03-03,98.55,2021-01-04,137.91,39.94,33.0,2020-04-14,86.22,OPEN,-12.51,-75.0,14.0,-31.0
-,ASX-REA,2020-03-03,98.55,2020-11-07,138.15,40.18,41.0,2020-04-14,86.22,OPEN,-12.51,-75.0,17.0,-31.0
-,0173.HK,2020-03-03,3.78,2021-03-02,5.62,48.68,34.0,2020-04-14,3.45,OPEN,-8.73,-52.0,12.0,-18.0
-,2208.HK,2020-03-04,7.74,2021-01-27,10.29,32.95,25.0,2020-04-14,7.59,OPEN,-1.94,-12.0,12.0,-6.0
-,ASX-REA,2020-03-05,100.8,2020-12-13,134.51,33.44,30.0,2020-04-14,86.22,OPEN,-14.46,-91.0,14.0,-43.0
-,ASX-REA,2020-03-05,100.8,2020-11-26,138.57,37.47,35.0,2020-04-14,86.22,OPEN,-14.46,-91.0,15.0,-39.0
-,ASX-REA,2020-03-05,100.8,2021-01-06,141.06,39.94,33.0,2020-04-14,86.22,OPEN,-14.46,-91.0,13.0,-36.0
-,ASX-REA,2020-03-05,100.8,2020-11-09,141.3,40.18,41.0,2020-04-14,86.22,OPEN,-14.46,-91.0,16.0,-36.0
-,2208.HK,2020-03-05,7.96,2021-01-28,10.58,32.91,25.0,2020-04-14,7.59,OPEN,-4.65,-29.0,12.0,-14.0
-,ASX-REA,2020-03-10,97.45,2020-12-18,130.68,34.1,30.0,2020-04-14,86.22,OPEN,-11.52,-83.0,12.0,-34.0
-,ASX-REA,2020-03-10,97.45,2020-12-01,134.64,38.16,36.0,2020-04-14,86.22,OPEN,-11.52,-83.0,13.0,-30.0
-,ASX-REA,2020-03-10,97.45,2021-01-11,137.05,40.64,33.0,2020-04-14,86.22,OPEN,-11.52,-83.0,11.0,-28.0
-,ASX-REA,2020-03-10,97.45,2020-11-14,137.29,40.88,41.0,2020-04-14,86.22,OPEN,-11.52,-83.0,14.0,-28.0
-,LULU,2020-03-10,203.81,2021-03-04,302.86,48.6,34.0,2020-04-13,199.27,OPEN,-2.23,-17.0,9.0,-5.0
-,XAR,2020-03-10,92.11,2020-09-03,124.05,34.68,49.0,2020-04-13,78.46,OPEN,-14.82,-110.0,19.0,-43.0
-,DIS,2020-03-10,111.46,2020-07-03,146.41,31.36,69.0,2020-04-13,103.5,OPEN,-7.14,-53.0,30.0,-23.0
-,DIS,2020-03-10,111.46,2020-11-18,171.27,53.66,53.0,2020-04-13,103.5,OPEN,-7.14,-53.0,13.0,-13.0
-,AMZN,2020-03-10,1891.82,2021-02-01,3072.69,62.42,48.0,2020-04-13,2168.87,OPEN,14.64,109.0,10.0,23.0
-,LULU,2020-03-10,203.81,2021-02-24,316.19,55.14,40.0,2020-04-13,199.27,OPEN,-2.23,-17.0,10.0,-4.0
-,MA,2020-03-10,280.57,2020-12-02,383.82,36.8,35.0,2020-04-13,263.34,OPEN,-6.14,-46.0,13.0,-17.0
-,TSLA,2020-03-10,645.0,2020-12-21,878.88,36.26,32.0,2020-04-13,650.95,OPEN,0.92,7.0,12.0,3.0
-,MA,2020-03-10,280.57,2021-02-17,394.76,40.7,30.0,2020-04-13,263.34,OPEN,-6.14,-46.0,10.0,-15.0
-,AMZN,2020-03-10,1891.82,2021-01-08,2801.41,48.08,40.0,2020-04-13,2168.87,OPEN,14.64,109.0,11.0,30.0
-,RIO,2020-03-10,45.8,2021-01-28,64.08,39.91,31.0,2020-04-13,47.87,OPEN,4.52,34.0,10.0,11.0
-,ASX-REA,2020-03-13,92.88,2020-12-21,124.55,34.1,30.0,2020-04-14,86.22,OPEN,-7.17,-56.0,11.0,-21.0
-,ASX-REA,2020-03-13,92.88,2020-12-04,128.32,38.16,36.0,2020-04-14,86.22,OPEN,-7.17,-56.0,12.0,-19.0
-,ASX-REA,2020-03-13,92.88,2021-01-14,130.63,40.64,33.0,2020-04-14,86.22,OPEN,-7.17,-56.0,10.0,-18.0
-,ASX-REA,2020-03-13,92.88,2020-11-17,130.85,40.88,41.0,2020-04-14,86.22,OPEN,-7.17,-56.0,13.0,-18.0
-,0175.HK,2020-03-13,12.86,2021-01-04,17.34,34.84,30.0,2020-04-14,11.3,OPEN,-12.13,-96.0,11.0,-35.0
-,LULU,2020-03-13,176.75,2021-03-07,262.65,48.6,34.0,2020-04-13,199.27,OPEN,12.74,104.0,9.0,26.0
-,NKE,2020-03-13,75.58,2020-12-10,104.01,37.62,35.0,2020-04-13,84.46,OPEN,11.75,96.0,11.0,31.0
-,NKE,2020-03-13,75.58,2020-11-28,103.76,37.28,36.0,2020-04-13,84.46,OPEN,11.75,96.0,12.0,32.0
-,XAR,2020-03-13,80.63,2020-09-06,108.59,34.68,49.0,2020-04-13,78.46,OPEN,-2.69,-22.0,18.0,-8.0
-,FB,2020-03-13,170.28,2020-08-17,246.17,44.57,72.0,2020-04-13,174.79,OPEN,2.65,22.0,20.0,6.0
-,DIS,2020-03-13,102.52,2020-07-06,134.67,31.36,69.0,2020-04-13,103.5,OPEN,0.96,8.0,27.0,3.0
-,DIS,2020-03-13,102.52,2020-11-21,157.53,53.66,53.0,2020-04-13,103.5,OPEN,0.96,8.0,12.0,2.0
-,AMZN,2020-03-13,1785.0,2021-02-04,2899.2,62.42,48.0,2020-04-13,2168.87,OPEN,21.51,175.0,9.0,34.0
-,LULU,2020-03-13,176.75,2021-02-27,274.21,55.14,40.0,2020-04-13,199.27,OPEN,12.74,104.0,9.0,23.0
-,MA,2020-03-13,270.01,2020-12-05,369.37,36.8,35.0,2020-04-13,263.34,OPEN,-2.47,-20.0,12.0,-7.0
-,MA,2020-03-13,270.01,2021-02-20,379.9,40.7,30.0,2020-04-13,263.34,OPEN,-2.47,-20.0,9.0,-6.0
-,AMZN,2020-03-13,1785.0,2021-01-11,2643.23,48.08,40.0,2020-04-13,2168.87,OPEN,21.51,175.0,10.0,45.0
-,BA,2020-03-13,170.2,2021-02-05,225.94,32.75,25.0,2020-04-13,147.33,OPEN,-13.44,-109.0,9.0,-41.0
-,ASX-REA,2020-03-17,82.39,2020-12-25,110.48,34.09,30.0,2020-04-14,86.22,OPEN,4.65,42.0,10.0,14.0
-,ASX-REA,2020-03-17,82.39,2020-12-08,113.83,38.16,36.0,2020-04-14,86.22,OPEN,4.65,42.0,11.0,12.0
-,ASX-REA,2020-03-17,82.39,2021-01-18,115.87,40.64,33.0,2020-04-14,86.22,OPEN,4.65,42.0,9.0,11.0
-,ASX-REA,2020-03-17,82.39,2020-11-21,116.07,40.88,41.0,2020-04-14,86.22,OPEN,4.65,42.0,11.0,11.0
-,LULU,2020-03-17,144.88,2021-03-11,215.29,48.6,34.0,2020-04-13,199.27,OPEN,37.54,350.0,8.0,77.0
-,NKE,2020-03-17,69.84,2020-12-14,96.11,37.61,35.0,2020-04-13,84.46,OPEN,20.93,195.0,10.0,56.0
-,NKE,2020-03-17,69.84,2020-12-02,95.88,37.29,36.0,2020-04-13,84.46,OPEN,20.93,195.0,10.0,56.0
-,XAR,2020-03-17,73.49,2020-09-10,98.98,34.68,49.0,2020-04-13,78.46,OPEN,6.76,63.0,15.0,19.0
-,IXN,2020-03-17,174.11,2020-12-05,230.03,32.12,31.0,2020-04-13,193.63,OPEN,11.21,105.0,10.0,35.0
-,LULU,2020-03-17,144.88,2021-03-03,224.77,55.14,40.0,2020-04-13,199.27,OPEN,37.54,350.0,8.0,68.0
-,ITA,2020-03-17,137.05,2021-02-16,187.48,36.8,28.0,2020-04-13,150.63,OPEN,9.91,92.0,8.0,27.0
-,FB,2020-03-18,146.96,2020-08-22,212.46,44.57,72.0,2020-04-13,174.79,OPEN,18.94,184.0,17.0,42.0
+,TSLA,2020-03-19,427.64,2020-11-05,621.83,45.41,50.0,2020-04-13,621.83,CLOSED,45.41,458.0,11.0,100.0
+,TSLA,2020-03-19,427.64,2020-12-30,582.7,36.26,32.0,2020-04-13,582.7,CLOSED,36.26,366.0,9.0,100.0
-,LULU,2020-03-19,154.86,2021-03-13,230.12,48.6,34.0,2020-04-13,199.27,OPEN,28.68,289.0,7.0,59.0
-,NKE,2020-03-19,70.34,2020-12-16,96.8,37.62,35.0,2020-04-13,84.46,OPEN,20.07,202.0,9.0,53.0
-,NKE,2020-03-19,70.34,2020-12-04,96.57,37.29,36.0,2020-04-13,84.46,OPEN,20.07,202.0,10.0,54.0
-,XAR,2020-03-19,68.35,2020-09-12,92.05,34.67,49.0,2020-04-13,78.46,OPEN,14.79,149.0,14.0,43.0
-,FB,2020-03-19,153.13,2020-08-23,221.38,44.57,72.0,2020-04-13,174.79,OPEN,14.14,143.0,16.0,32.0
-,LULU,2020-03-19,154.86,2021-03-05,240.25,55.14,40.0,2020-04-13,199.27,OPEN,28.68,289.0,7.0,52.0
-,ASX-REA,2020-03-20,75.69,2020-12-28,101.5,34.1,30.0,2020-04-14,86.22,OPEN,13.91,140.0,9.0,41.0
-,ASX-REA,2020-03-20,75.69,2020-12-11,104.57,38.16,36.0,2020-04-14,86.22,OPEN,13.91,140.0,9.0,36.0
-,ASX-REA,2020-03-20,75.69,2021-01-21,106.45,40.64,33.0,2020-04-14,86.22,OPEN,13.91,140.0,8.0,34.0
-,ASX-REA,2020-03-20,75.69,2020-11-24,106.63,40.88,41.0,2020-04-14,86.22,OPEN,13.91,140.0,10.0,34.0
-,0288.HK,2020-03-20,6.32,2020-09-27,9.62,52.22,69.0,2020-04-14,7.76,OPEN,22.78,230.0,13.0,44.0
-,2208.HK,2020-03-20,6.46,2021-02-24,8.64,33.75,25.0,2020-04-14,7.59,OPEN,17.49,176.0,7.0,52.0
-,0288.HK,2020-03-20,6.32,2020-10-12,9.51,50.47,62.0,2020-04-14,7.76,OPEN,22.78,230.0,12.0,45.0
-,0175.HK,2020-03-20,10.96,2020-11-01,20.95,91.15,102.0,2020-04-14,11.3,OPEN,3.1,31.0,11.0,3.0
-,2208.HK,2020-03-20,6.46,2020-09-30,9.79,51.55,67.0,2020-04-14,7.59,OPEN,17.49,176.0,13.0,34.0
-,0175.HK,2020-03-20,10.96,2020-12-10,16.53,50.82,48.0,2020-04-14,11.3,OPEN,3.1,31.0,9.0,6.0
-,2208.HK,2020-03-20,6.46,2021-02-12,8.62,33.44,26.0,2020-04-14,7.59,OPEN,17.49,176.0,8.0,52.0
-,0175.HK,2020-03-20,10.96,2021-01-11,14.78,34.85,30.0,2020-04-14,11.3,OPEN,3.1,31.0,8.0,9.0
-,AMZN,2020-03-20,1846.09,2020-09-28,2437.39,32.03,42.0,2020-04-13,2168.87,OPEN,17.48,184.0,12.0,55.0
+,TSLA,2020-03-23,434.29,2021-01-03,591.76,36.26,32.0,2020-04-13,591.76,CLOSED,36.26,435.0,7.0,100.0
-,BA,2020-03-24,127.68,2021-02-16,169.5,32.75,25.0,2020-03-25,169.5,CLOSED,32.75,8253.0,0.0,100.0
-,ASX-REA,2020-03-24,67.5,2021-01-24,92.47,36.99,30.0,2020-04-14,86.22,OPEN,27.73,333.0,7.0,75.0
-,ASX-REA,2020-03-24,67.5,2021-01-01,90.52,34.1,30.0,2020-04-14,86.22,OPEN,27.73,333.0,7.0,81.0
-,ASX-REA,2020-03-24,67.5,2020-12-15,93.26,38.16,36.0,2020-04-14,86.22,OPEN,27.73,333.0,8.0,73.0
-,ASX-REA,2020-03-24,67.5,2021-01-25,94.93,40.64,33.0,2020-04-14,86.22,OPEN,27.73,333.0,7.0,68.0
-,ASX-REA,2020-03-24,67.5,2020-11-28,95.09,40.87,41.0,2020-04-14,86.22,OPEN,27.73,333.0,8.0,68.0
-,ASX-REA,2020-03-24,67.5,2020-11-07,92.07,36.4,40.0,2020-04-14,86.22,OPEN,27.73,333.0,9.0,76.0
-,0288.HK,2020-03-24,6.6,2020-10-01,10.05,52.27,69.0,2020-04-14,7.76,OPEN,17.58,211.0,11.0,34.0
-,0288.HK,2020-03-24,6.6,2020-10-16,9.93,50.45,62.0,2020-04-14,7.76,OPEN,17.58,211.0,10.0,35.0
-,0173.HK,2020-03-24,3.15,2021-03-03,6.85,117.46,86.0,2020-04-14,3.45,OPEN,9.52,114.0,6.0,8.0
-,0175.HK,2020-03-24,11.16,2020-12-14,16.83,50.81,48.0,2020-04-14,11.3,OPEN,1.25,15.0,8.0,2.0
-,0173.HK,2020-03-24,3.15,2021-03-23,4.7,49.21,34.0,2020-04-14,3.45,OPEN,9.52,114.0,6.0,19.0
-,0175.HK,2020-03-24,11.16,2021-01-15,15.05,34.86,30.0,2020-04-14,11.3,OPEN,1.25,15.0,7.0,4.0
-,NKE,2020-03-24,72.33,2020-12-21,99.54,37.62,35.0,2020-04-13,84.46,OPEN,16.77,211.0,7.0,45.0
-,NKE,2020-03-24,72.33,2020-12-09,99.3,37.29,36.0,2020-04-13,84.46,OPEN,16.77,211.0,8.0,45.0
-,XAR,2020-03-24,69.74,2020-09-17,93.93,34.69,49.0,2020-04-13,78.46,OPEN,12.5,158.0,11.0,36.0
-,MA,2020-03-24,237.07,2020-12-16,324.31,36.8,35.0,2020-04-13,263.34,OPEN,11.08,140.0,7.0,30.0
-,MA,2020-03-24,237.07,2021-03-03,333.56,40.7,30.0,2020-04-13,263.34,OPEN,11.08,140.0,6.0,27.0
-,ASX-REA,2020-03-25,69.0,2021-01-02,92.53,34.1,30.0,2020-04-14,86.22,OPEN,24.96,314.0,7.0,73.0
-,ASX-REA,2020-03-25,69.0,2020-12-16,95.33,38.16,36.0,2020-04-14,86.22,OPEN,24.96,314.0,8.0,65.0
-,ASX-REA,2020-03-25,69.0,2021-01-26,97.04,40.64,33.0,2020-04-14,86.22,OPEN,24.96,314.0,7.0,61.0
-,ASX-REA,2020-03-25,69.0,2020-11-29,97.21,40.88,41.0,2020-04-14,86.22,OPEN,24.96,314.0,8.0,61.0
-,0173.HK,2020-03-25,3.25,2021-03-24,4.85,49.23,34.0,2020-04-14,3.45,OPEN,6.15,77.0,5.0,13.0
-,BA,2020-03-25,158.73,2021-02-17,210.71,32.75,25.0,2020-04-13,147.33,OPEN,-7.18,-95.0,6.0,-22.0
-,MA,2020-03-27,247.65,2021-01-08,323.58,30.66,27.0,2020-04-13,263.34,OPEN,6.34,94.0,6.0,21.0
-,AMZN,2020-03-27,1900.1,2020-10-07,2512.5,32.23,42.0,2020-04-13,2168.87,OPEN,14.15,210.0,9.0,44.0
-,ASX-A2M,2020-03-30,16.88,2020-09-10,26.0,54.03,83.0,2020-04-14,17.48,OPEN,3.55,60.0,9.0,7.0
-,ASX-NAN,2020-03-30,5.63,2021-02-27,7.81,38.72,29.0,2020-04-14,6.24,OPEN,10.83,182.0,4.0,28.0
-,ASX-REA,2020-03-31,76.99,2020-10-10,101.57,31.93,42.0,2020-04-14,86.22,OPEN,11.99,216.0,7.0,38.0
-,0268.HK,2020-03-31,10.34,2021-02-17,15.83,53.09,41.0,2020-04-14,10.52,OPEN,1.74,31.0,4.0,3.0
-,ASX-NAN,2020-04-09,6.25,2021-02-16,9.1,45.6,37.0,2020-04-14,6.24,OPEN,-0.16,-8.0,2.0,-0.0
-,2208.HK,2020-04-09,7.31,2020-12-15,15.15,107.25,108.0,2020-04-14,7.59,OPEN,3.83,193.0,2.0,4.0
-,0670.HK,2020-04-09,2.88,2021-02-28,4.36,51.39,40.0,2020-04-14,2.86,OPEN,-0.69,-35.0,2.0,-1.0
