NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-06-03,11.46,OPEN,-18.72,-35.0,45.0,-54.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-06-03,11.46,OPEN,-8.61,-17.0,47.0,-17.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-06-03,7.18,OPEN,-12.76,-26.0,38.0,-39.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-06-03,11.46,OPEN,-8.61,-17.0,42.0,-25.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-06-03,2.77,OPEN,-18.05,-38.0,45.0,-30.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-06-03,11.46,OPEN,-9.05,-19.0,45.0,-18.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-06-03,11.46,OPEN,-9.05,-19.0,41.0,-26.0
-,0288.HK,2020-02-04,HKD,7.45,2020-08-14,11.31,51.81,68.0,2020-06-03,6.63,OPEN,-11.01,-23.0,62.0,-21.0
-,2208.HK,2020-02-04,HKD,8.31,2021-01-11,11.08,33.33,25.0,2020-06-03,7.18,OPEN,-13.6,-29.0,35.0,-41.0
-,0175.HK,2020-02-04,HKD,12.76,2020-10-27,19.18,50.31,48.0,2020-06-03,11.46,OPEN,-10.19,-21.0,45.0,-20.0
-,2208.HK,2020-02-04,HKD,8.31,2020-12-30,11.05,32.97,25.0,2020-06-03,7.18,OPEN,-13.6,-29.0,36.0,-41.0
-,0175.HK,2020-02-04,HKD,12.76,2020-11-28,17.16,34.48,29.0,2020-06-03,11.46,OPEN,-10.19,-21.0,40.0,-30.0
-,0288.HK,2020-02-05,HKD,7.66,2020-08-15,11.63,51.83,68.0,2020-06-03,6.63,OPEN,-13.45,-28.0,62.0,-26.0
-,0175.HK,2020-02-05,HKD,13.06,2020-10-28,19.63,50.31,48.0,2020-06-03,11.46,OPEN,-12.25,-26.0,45.0,-24.0
-,0175.HK,2020-02-05,HKD,13.06,2020-11-29,17.56,34.46,29.0,2020-06-03,11.46,OPEN,-12.25,-26.0,40.0,-36.0
-,0753.HK,2020-02-07,HKD,6.97,2021-01-30,9.24,32.57,23.0,2020-06-03,4.96,OPEN,-28.84,-62.0,33.0,-89.0
-,0753.HK,2020-02-20,HKD,6.98,2021-02-11,9.25,32.52,23.0,2020-06-03,4.96,OPEN,-28.94,-70.0,29.0,-89.0
-,3898.HK,2020-02-20,HKD,31.0,2020-11-29,41.29,33.19,30.0,2020-06-03,20.95,OPEN,-32.42,-79.0,37.0,-98.0
-,0857.HK,2020-02-25,HKD,3.19,2020-11-20,5.09,59.56,56.0,2020-06-03,2.77,OPEN,-13.17,-34.0,37.0,-22.0
-,1415.HK,2020-03-02,HKD,1.77,2020-12-13,2.5,41.24,36.0,2020-05-13,2.5,CLOSED,41.24,144.0,25.0,100.0
-,2208.HK,2020-03-02,HKD,7.92,2021-02-06,10.56,33.33,25.0,2020-06-03,7.18,OPEN,-9.34,-25.0,27.0,-28.0
-,0857.HK,2020-03-02,HKD,3.1,2020-11-26,4.95,59.68,56.0,2020-06-03,2.77,OPEN,-10.65,-29.0,35.0,-18.0
-,2208.HK,2020-03-02,HKD,7.92,2021-01-25,10.53,32.95,25.0,2020-06-03,7.18,OPEN,-9.34,-25.0,28.0,-28.0
-,0173.HK,2020-03-03,HKD,3.78,2021-03-02,5.62,48.68,34.0,2020-06-03,3.36,OPEN,-11.11,-30.0,25.0,-23.0
-,2208.HK,2020-03-04,HKD,7.74,2021-01-27,10.29,32.95,25.0,2020-06-03,7.18,OPEN,-7.24,-20.0,28.0,-22.0
-,2208.HK,2020-03-05,HKD,7.96,2021-01-28,10.58,32.91,25.0,2020-06-03,7.18,OPEN,-9.8,-27.0,27.0,-30.0
-,0175.HK,2020-03-13,HKD,12.86,2021-01-04,17.34,34.84,30.0,2020-06-03,11.46,OPEN,-10.89,-33.0,28.0,-31.0
-,0288.HK,2020-03-20,HKD,6.32,2020-09-27,9.62,52.22,69.0,2020-06-03,6.63,OPEN,4.91,16.0,39.0,9.0
