NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-04-29,18.6,OPEN,19.31,50.0,59.0,36.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-04-29,18.6,OPEN,19.31,50.0,36.0,16.0
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-04-29,12.12,OPEN,-14.04,-36.0,33.0,-41.0
-,NFLX,2020-01-23,USD,349.6,2020-08-04,491.61,40.62,53.0,2020-02-17,491.61,CLOSED,40.62,409.0,13.0,100.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-04-29,18.6,OPEN,21.49,56.0,48.0,71.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-04-29,6.72,OPEN,-1.61,-4.0,28.0,-4.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,NFLX,2020-01-30,USD,347.74,2020-06-26,495.11,42.38,72.0,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-04-29,12.12,OPEN,-3.35,-9.0,33.0,-7.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-04-29,7.61,OPEN,-7.53,-21.0,27.0,-23.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-04-29,12.12,OPEN,-3.35,-9.0,30.0,-10.0
-,AMZN,2020-01-31,USD,2008.72,2020-08-08,2650.71,31.96,42.0,2020-04-28,2314.08,OPEN,15.2,44.0,46.0,48.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-04-29,2.79,OPEN,-17.46,-51.0,32.0,-29.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-04-29,12.12,OPEN,-3.81,-11.0,32.0,-8.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-04-29,12.12,OPEN,-3.81,-11.0,29.0,-11.0
-,AMZN,2020-02-03,USD,2004.2,2020-08-13,2651.76,32.31,42.0,2020-04-28,2314.08,OPEN,15.46,46.0,44.0,48.0
-,LULU,2020-02-03,USD,246.37,2020-10-15,324.81,31.84,31.0,2020-04-28,224.47,OPEN,-8.89,-26.0,33.0,-28.0
-,0288.HK,2020-02-04,HKD,7.45,2020-08-14,11.31,51.81,68.0,2020-04-29,7.48,OPEN,0.4,1.0,44.0,1.0
-,2208.HK,2020-02-04,HKD,8.31,2021-01-11,11.08,33.33,25.0,2020-04-29,7.61,OPEN,-8.42,-25.0,25.0,-25.0
-,0175.HK,2020-02-04,HKD,12.76,2020-10-27,19.18,50.31,48.0,2020-04-29,12.12,OPEN,-5.02,-15.0,32.0,-10.0
-,2208.HK,2020-02-04,HKD,8.31,2020-12-30,11.05,32.97,25.0,2020-04-29,7.61,OPEN,-8.42,-25.0,26.0,-26.0
-,0175.HK,2020-02-04,HKD,12.76,2020-11-28,17.16,34.48,29.0,2020-04-29,12.12,OPEN,-5.02,-15.0,29.0,-15.0
-,MA,2020-02-04,USD,329.12,2020-11-19,428.09,30.07,26.0,2020-04-28,264.6,OPEN,-19.6,-59.0,29.0,-65.0
-,0288.HK,2020-02-05,HKD,7.66,2020-08-15,11.63,51.83,68.0,2020-04-29,7.48,OPEN,-2.35,-7.0,44.0,-5.0
-,0175.HK,2020-02-05,HKD,13.06,2020-10-28,19.63,50.31,48.0,2020-04-29,12.12,OPEN,-7.2,-22.0,32.0,-14.0
-,0175.HK,2020-02-05,HKD,13.06,2020-11-29,17.56,34.46,29.0,2020-04-29,12.12,OPEN,-7.2,-22.0,28.0,-21.0
-,ASX-NAN,2020-02-06,AUD,7.15,2021-01-06,9.87,38.04,29.0,2020-04-29,6.72,OPEN,-6.01,-18.0,25.0,-16.0
-,ASX-REA,2020-02-07,AUD,116.9,2020-08-19,153.45,31.27,41.0,2020-04-29,87.83,OPEN,-24.87,-76.0,42.0,-80.0
-,0753.HK,2020-02-07,HKD,6.97,2021-01-30,9.24,32.57,23.0,2020-04-29,5.57,OPEN,-20.09,-62.0,23.0,-62.0
