NEW,P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0288.HK,2020-03-24,6.6,2020-10-16,9.93,50.45,62.0,2020-04-15,7.51,OPEN,13.79,158.0,11.0,27.0
-,0173.HK,2020-03-24,3.15,2021-03-03,6.85,117.46,86.0,2020-04-15,3.39,OPEN,7.62,87.0,6.0,6.0
-,0175.HK,2020-03-24,11.16,2020-12-14,16.83,50.81,48.0,2020-04-15,11.2,OPEN,0.36,4.0,8.0,1.0
-,0173.HK,2020-03-24,3.15,2021-03-23,4.7,49.21,34.0,2020-04-15,3.39,OPEN,7.62,87.0,6.0,15.0
-,0175.HK,2020-03-24,11.16,2021-01-15,15.05,34.86,30.0,2020-04-15,11.2,OPEN,0.36,4.0,7.0,1.0
-,NKE,2020-03-24,72.33,2020-12-21,99.54,37.62,35.0,2020-04-14,87.47,OPEN,20.93,251.0,8.0,56.0
-,NKE,2020-03-24,72.33,2020-12-09,99.3,37.29,36.0,2020-04-14,87.47,OPEN,20.93,251.0,8.0,56.0
-,XAR,2020-03-24,69.74,2020-09-17,93.93,34.69,49.0,2020-04-14,79.85,OPEN,14.5,174.0,12.0,42.0
-,MA,2020-03-24,237.07,2020-12-16,324.31,36.8,35.0,2020-04-14,270.72,OPEN,14.19,170.0,8.0,39.0
-,MA,2020-03-24,237.07,2021-03-03,333.56,40.7,30.0,2020-04-14,270.72,OPEN,14.19,170.0,6.0,35.0
-,ASX-REA,2020-03-25,69.0,2021-01-02,92.53,34.1,30.0,2020-04-15,83.13,OPEN,20.48,246.0,7.0,60.0
-,ASX-REA,2020-03-25,69.0,2020-12-16,95.33,38.16,36.0,2020-04-15,83.13,OPEN,20.48,246.0,8.0,54.0
-,ASX-REA,2020-03-25,69.0,2021-01-26,97.04,40.64,33.0,2020-04-15,83.13,OPEN,20.48,246.0,7.0,50.0
-,ASX-REA,2020-03-25,69.0,2020-11-29,97.21,40.88,41.0,2020-04-15,83.13,OPEN,20.48,246.0,8.0,50.0
-,0173.HK,2020-03-25,3.25,2021-03-24,4.85,49.23,34.0,2020-04-15,3.39,OPEN,4.31,52.0,6.0,9.0
-,BA,2020-03-25,158.73,2021-02-17,210.71,32.75,25.0,2020-04-14,141.0,OPEN,-11.17,-141.0,6.0,-34.0
-,MA,2020-03-27,247.65,2021-01-08,323.58,30.66,27.0,2020-04-14,270.72,OPEN,9.32,130.0,6.0,30.0
-,AMZN,2020-03-27,1900.1,2020-10-07,2512.5,32.23,42.0,2020-04-14,2283.32,OPEN,20.17,282.0,9.0,63.0
-,ASX-A2M,2020-03-30,16.88,2020-09-10,26.0,54.03,83.0,2020-04-15,18.1,OPEN,7.23,114.0,10.0,13.0
-,ASX-NAN,2020-03-30,5.63,2021-02-27,7.81,38.72,29.0,2020-04-15,6.26,OPEN,11.19,176.0,5.0,29.0
-,ASX-REA,2020-03-31,76.99,2020-10-10,101.57,31.93,42.0,2020-04-15,83.13,OPEN,7.98,134.0,8.0,25.0
-,0268.HK,2020-03-31,10.34,2021-02-17,15.83,53.09,41.0,2020-04-15,11.0,OPEN,6.38,107.0,5.0,12.0
-,ASX-NAN,2020-04-09,6.25,2021-02-16,9.1,45.6,37.0,2020-04-15,6.26,OPEN,0.16,7.0,2.0,0.0
-,2208.HK,2020-04-09,7.31,2020-12-15,15.15,107.25,108.0,2020-04-15,7.33,OPEN,0.27,11.0,2.0,0.0
-,0670.HK,2020-04-09,2.88,2021-02-28,4.36,51.39,40.0,2020-04-15,2.86,OPEN,-0.69,-29.0,2.0,-1.0
