NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0175.HK,2020-01-22,HKD,14.1,2020-11-15,18.96,34.47,29.0,2020-06-15,11.64,OPEN,-17.45,-30.0,49.0,-51.0
-,0268.HK,2020-01-29,HKD,8.71,2020-09-12,11.65,33.75,37.0,2020-04-20,11.65,CLOSED,33.75,104.0,36.0,100.0
-,0175.HK,2020-01-31,HKD,12.54,2020-10-23,18.85,50.32,48.0,2020-06-15,11.64,OPEN,-7.18,-13.0,51.0,-14.0
-,2208.HK,2020-01-31,HKD,8.23,2020-12-26,10.94,32.93,25.0,2020-06-15,7.86,OPEN,-4.5,-8.0,41.0,-14.0
-,0175.HK,2020-01-31,HKD,12.54,2020-11-24,16.86,34.45,29.0,2020-06-15,11.64,OPEN,-7.18,-13.0,46.0,-21.0
-,0857.HK,2020-02-03,HKD,3.38,2020-10-30,5.39,59.47,56.0,2020-06-15,2.62,OPEN,-22.49,-43.0,49.0,-38.0
-,0175.HK,2020-02-03,HKD,12.6,2020-10-26,18.94,50.32,48.0,2020-06-15,11.64,OPEN,-7.62,-14.0,50.0,-15.0
-,0175.HK,2020-02-03,HKD,12.6,2020-11-27,16.94,34.44,29.0,2020-06-15,11.64,OPEN,-7.62,-14.0,45.0,-22.0
-,0288.HK,2020-02-04,HKD,7.45,2020-08-14,11.31,51.81,68.0,2020-06-15,6.69,OPEN,-10.2,-19.0,69.0,-20.0
-,2208.HK,2020-02-04,HKD,8.31,2021-01-11,11.08,33.33,25.0,2020-06-15,7.86,OPEN,-5.42,-10.0,39.0,-16.0
-,0175.HK,2020-02-04,HKD,12.76,2020-10-27,19.18,50.31,48.0,2020-06-15,11.64,OPEN,-8.78,-17.0,50.0,-17.0
-,2208.HK,2020-02-04,HKD,8.31,2020-12-30,11.05,32.97,25.0,2020-06-15,7.86,OPEN,-5.42,-10.0,40.0,-16.0
-,0175.HK,2020-02-04,HKD,12.76,2020-11-28,17.16,34.48,29.0,2020-06-15,11.64,OPEN,-8.78,-17.0,44.0,-25.0
-,0288.HK,2020-02-05,HKD,7.66,2020-08-15,11.63,51.83,68.0,2020-06-15,6.69,OPEN,-12.66,-24.0,68.0,-24.0
-,0175.HK,2020-02-05,HKD,13.06,2020-10-28,19.63,50.31,48.0,2020-06-15,11.64,OPEN,-10.87,-21.0,49.0,-22.0
-,0175.HK,2020-02-05,HKD,13.06,2020-11-29,17.56,34.46,29.0,2020-06-15,11.64,OPEN,-10.87,-21.0,44.0,-32.0
-,0753.HK,2020-02-07,HKD,6.97,2021-01-30,9.24,32.57,23.0,2020-06-15,4.97,OPEN,-28.69,-56.0,36.0,-88.0
-,0753.HK,2020-02-20,HKD,6.98,2021-02-11,9.25,32.52,23.0,2020-06-15,4.97,OPEN,-28.8,-63.0,32.0,-89.0
-,3898.HK,2020-02-20,HKD,31.0,2020-11-29,41.29,33.19,30.0,2020-06-15,21.8,OPEN,-29.68,-64.0,41.0,-89.0
-,0857.HK,2020-02-25,HKD,3.19,2020-11-20,5.09,59.56,56.0,2020-06-15,2.62,OPEN,-17.87,-41.0,41.0,-30.0
-,1415.HK,2020-03-02,HKD,1.77,2020-12-13,2.5,41.24,36.0,2020-05-13,2.5,CLOSED,41.24,144.0,25.0,100.0
-,2208.HK,2020-03-02,HKD,7.92,2021-02-06,10.56,33.33,25.0,2020-06-15,7.86,OPEN,-0.76,-2.0,31.0,-2.0
-,0857.HK,2020-03-02,HKD,3.1,2020-11-26,4.95,59.68,56.0,2020-06-15,2.62,OPEN,-15.48,-37.0,39.0,-26.0
-,2208.HK,2020-03-02,HKD,7.92,2021-01-25,10.53,32.95,25.0,2020-06-15,7.86,OPEN,-0.76,-2.0,32.0,-2.0
-,0173.HK,2020-03-03,HKD,3.78,2021-03-02,5.62,48.68,34.0,2020-06-15,3.35,OPEN,-11.38,-28.0,29.0,-23.0
-,2208.HK,2020-03-04,HKD,7.74,2021-01-27,10.29,32.95,25.0,2020-06-15,7.86,OPEN,1.55,4.0,31.0,5.0
-,2208.HK,2020-03-05,HKD,7.96,2021-01-28,10.58,32.91,25.0,2020-06-15,7.86,OPEN,-1.26,-3.0,31.0,-4.0
-,0175.HK,2020-03-13,HKD,12.86,2021-01-04,17.34,34.84,30.0,2020-06-15,11.64,OPEN,-9.49,-25.0,32.0,-27.0
-,0288.HK,2020-03-20,HKD,6.32,2020-09-27,9.62,52.22,69.0,2020-06-15,6.69,OPEN,5.85,17.0,46.0,11.0
-,2208.HK,2020-03-20,HKD,6.46,2021-02-24,8.64,33.75,25.0,2020-06-15,7.86,OPEN,21.67,63.0,26.0,64.0
-,0288.HK,2020-03-20,HKD,6.32,2020-10-12,9.51,50.47,62.0,2020-06-15,6.69,OPEN,5.85,17.0,42.0,12.0
-,0175.HK,2020-03-20,HKD,10.96,2020-11-01,20.95,91.15,102.0,2020-06-15,11.64,OPEN,6.2,18.0,38.0,7.0
-,2208.HK,2020-03-20,HKD,6.46,2020-09-30,9.79,51.55,67.0,2020-06-15,7.86,OPEN,21.67,63.0,45.0,42.0
-,0175.HK,2020-03-20,HKD,10.96,2020-12-10,16.53,50.82,48.0,2020-06-15,11.64,OPEN,6.2,18.0,33.0,12.0
-,2208.HK,2020-03-20,HKD,6.46,2021-02-12,8.62,33.44,26.0,2020-06-15,7.86,OPEN,21.67,63.0,26.0,65.0
-,0175.HK,2020-03-20,HKD,10.96,2021-01-11,14.78,34.85,30.0,2020-06-15,11.64,OPEN,6.2,18.0,29.0,18.0
-,0288.HK,2020-03-24,HKD,6.6,2020-10-01,10.05,52.27,69.0,2020-06-15,6.69,OPEN,1.36,4.0,43.0,3.0
-,0288.HK,2020-03-24,HKD,6.6,2020-10-16,9.93,50.45,62.0,2020-06-15,6.69,OPEN,1.36,4.0,40.0,3.0
-,0173.HK,2020-03-24,HKD,3.15,2021-03-03,6.85,117.46,86.0,2020-06-15,3.35,OPEN,6.35,19.0,24.0,5.0
-,0175.HK,2020-03-24,HKD,11.16,2020-12-14,16.83,50.81,48.0,2020-06-15,11.64,OPEN,4.3,13.0,31.0,8.0
-,0173.HK,2020-03-24,HKD,3.15,2021-03-23,4.7,49.21,34.0,2020-06-15,3.35,OPEN,6.35,19.0,23.0,13.0
-,0175.HK,2020-03-24,HKD,11.16,2021-01-15,15.05,34.86,30.0,2020-06-15,11.64,OPEN,4.3,13.0,28.0,12.0
-,0173.HK,2020-03-25,HKD,3.25,2021-03-24,4.85,49.23,34.0,2020-06-15,3.35,OPEN,3.08,9.0,23.0,6.0
-,0268.HK,2020-03-31,HKD,10.34,2021-02-17,15.83,53.09,41.0,2020-06-15,14.36,OPEN,38.88,129.0,24.0,73.0
-,2208.HK,2020-04-09,HKD,7.31,2020-12-15,15.15,107.25,108.0,2020-06-15,7.86,OPEN,7.52,28.0,27.0,7.0
-,0670.HK,2020-04-09,HKD,2.88,2021-02-28,4.36,51.39,40.0,2020-06-15,2.93,OPEN,1.74,7.0,21.0,3.0
-,0268.HK,2020-05-15,HKD,13.68,2021-04-03,20.94,53.07,41.0,2020-06-15,14.36,OPEN,4.97,40.0,10.0,9.0
-,0288.HK,2020-05-18,HKD,6.92,2020-11-25,10.54,52.31,69.0,2020-06-15,6.69,OPEN,-3.32,-30.0,15.0,-6.0
+,0459.HK,2020-06-15,HKD,0.09,2020-09-28,0.14,55.56,133.0,2020-06-15,0.09,OPEN,0.0,0.0,1.0,0.0
+,0166.HK,2020-06-15,HKD,0.03,2020-11-28,0.04,33.33,51.0,2020-06-15,0.03,OPEN,0.0,0.0,1.0,0.0
