NEW,P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,AMZN,2020-03-20,1846.09,2020-09-28,2437.39,32.03,42.0,2020-04-06,1997.59,OPEN,8.21,122.0,9.0,26.0
-,TSLA,2020-03-23,434.29,2021-01-03,591.76,36.26,32.0,2020-04-06,516.24,OPEN,18.87,340.0,5.0,52.0
-,BA,2020-03-24,127.68,2021-02-16,169.5,32.75,25.0,2020-03-25,169.5,CLOSED,32.75,8253.0,0.0,100.0
-,ASX-REA,2020-03-24,67.5,2021-01-24,92.47,36.99,30.0,2020-04-08,82.46,OPEN,22.16,372.0,5.0,60.0
-,ASX-REA,2020-03-24,67.5,2021-01-01,90.52,34.1,30.0,2020-04-08,82.46,OPEN,22.16,372.0,5.0,65.0
-,ASX-REA,2020-03-24,67.5,2020-12-15,93.26,38.16,36.0,2020-04-08,82.46,OPEN,22.16,372.0,6.0,58.0
-,ASX-REA,2020-03-24,67.5,2021-01-25,94.93,40.64,33.0,2020-04-08,82.46,OPEN,22.16,372.0,5.0,55.0
-,ASX-REA,2020-03-24,67.5,2020-11-28,95.09,40.87,41.0,2020-04-08,82.46,OPEN,22.16,372.0,6.0,54.0
-,ASX-REA,2020-03-24,67.5,2020-11-07,92.07,36.4,40.0,2020-04-08,82.46,OPEN,22.16,372.0,7.0,61.0
-,0288.HK,2020-03-24,6.6,2020-10-01,10.05,52.27,69.0,2020-04-08,7.85,OPEN,18.94,318.0,8.0,36.0
-,0288.HK,2020-03-24,6.6,2020-10-16,9.93,50.45,62.0,2020-04-08,7.85,OPEN,18.94,318.0,7.0,38.0
-,0173.HK,2020-03-24,3.15,2021-03-03,6.85,117.46,86.0,2020-04-08,3.35,OPEN,6.35,107.0,4.0,5.0
-,0175.HK,2020-03-24,11.16,2020-12-14,16.83,50.81,48.0,2020-04-08,11.3,OPEN,1.25,21.0,6.0,2.0
-,0173.HK,2020-03-24,3.15,2021-03-23,4.7,49.21,34.0,2020-04-08,3.35,OPEN,6.35,107.0,4.0,13.0
-,0175.HK,2020-03-24,11.16,2021-01-15,15.05,34.86,30.0,2020-04-08,11.3,OPEN,1.25,21.0,5.0,4.0
-,NKE,2020-03-24,72.33,2020-12-21,99.54,37.62,35.0,2020-04-06,84.63,OPEN,17.01,330.0,5.0,45.0
-,NKE,2020-03-24,72.33,2020-12-09,99.3,37.29,36.0,2020-04-06,84.63,OPEN,17.01,330.0,5.0,46.0
-,XAR,2020-03-24,69.74,2020-09-17,93.93,34.69,49.0,2020-04-06,76.4,OPEN,9.55,185.0,7.0,28.0
-,MA,2020-03-24,237.07,2020-12-16,324.31,36.8,35.0,2020-04-06,265.94,OPEN,12.18,236.0,5.0,33.0
-,MA,2020-03-24,237.07,2021-03-03,333.56,40.7,30.0,2020-04-06,265.94,OPEN,12.18,236.0,4.0,30.0
-,ASX-REA,2020-03-25,69.0,2021-01-02,92.53,34.1,30.0,2020-04-08,82.46,OPEN,19.51,351.0,5.0,57.0
-,ASX-REA,2020-03-25,69.0,2020-12-16,95.33,38.16,36.0,2020-04-08,82.46,OPEN,19.51,351.0,5.0,51.0
-,ASX-REA,2020-03-25,69.0,2021-01-26,97.04,40.64,33.0,2020-04-08,82.46,OPEN,19.51,351.0,5.0,48.0
-,ASX-REA,2020-03-25,69.0,2020-11-29,97.21,40.88,41.0,2020-04-08,82.46,OPEN,19.51,351.0,6.0,48.0
-,0173.HK,2020-03-25,3.25,2021-03-24,4.85,49.23,34.0,2020-04-08,3.35,OPEN,3.08,55.0,4.0,6.0
-,BA,2020-03-25,158.73,2021-02-17,210.71,32.75,25.0,2020-04-06,148.77,OPEN,-6.27,-132.0,4.0,-19.0
-,MA,2020-03-27,247.65,2021-01-08,323.58,30.66,27.0,2020-04-06,265.94,OPEN,7.39,186.0,3.0,24.0
-,AMZN,2020-03-27,1900.1,2020-10-07,2512.5,32.23,42.0,2020-04-06,1997.59,OPEN,5.13,129.0,5.0,16.0
-,ASX-A2M,2020-03-30,16.88,2020-09-10,26.0,54.03,83.0,2020-04-08,17.0,OPEN,0.71,20.0,5.0,1.0
-,ASX-NAN,2020-03-30,5.63,2021-02-27,7.81,38.72,29.0,2020-04-08,6.07,OPEN,7.82,219.0,3.0,20.0
-,ASX-REA,2020-03-31,76.99,2020-10-10,101.57,31.93,42.0,2020-04-08,82.46,OPEN,7.1,224.0,4.0,22.0
-,0268.HK,2020-03-31,10.34,2021-02-17,15.83,53.09,41.0,2020-04-08,9.92,OPEN,-4.06,-128.0,2.0,-8.0
